Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,10,17:00,66,0,3e-06,285.39,218,3,0.011597,309.1,395,0,0.0,324.12,187,1,0.006842,319.72
August,10,17:30,59,0,0.0,287.42,207,1,0.006665,306.23,372,0,0.0,318.85,178,0,0.002676,315.12
August,10,18:00,46,0,0.0,301.4,191,2,0.011799,306.41,325,0,0.0,319.5,167,1,0.006956,307.52
August,10,18:30,37,0,0.0,294.02,171,4,0.025909,301.54,302,0,0.0,319.49,156,0,0.002687,304.94
August,10,19:00,29,0,0.0,286.05,154,6,0.038356,296.77,280,0,0.0,321.14,145,0,0.000335,308.12
August,10,19:30,27,0,0.0,282.61,140,4,0.028429,305.49,252,0,0.0,319.52,142,1,0.00437,317.49
August,10,20:00,26,0,0.0,297.79,122,1,0.007829,303.32,231,0,0.0,312.83,130,2,0.013183,315.51
August,10,20:30,23,0,0.0,299.26,107,0,0.000394,299.55,211,0,0.0,315.02,117,1,0.005307,311.83
August,10,21:00,19,0,1.1e-05,307.23,97,0,3e-06,300.27,189,0,0.0,316.98,94,0,0.000309,314.21
August,10,21:30,15,0,0.002213,329.77,84,0,0.0,305.75,163,0,0.0,312.01,84,0,0.000195,318.82
August,10,22:00,13,1,0.056088,298.38,68,0,0.0,301.24,140,0,0.0,311.35,76,0,0.004576,315.67
August,10,22:30,11,2,0.181485,312.76,55,0,0.0,287.39,119,0,0.0,310.17,65,1,0.014749,311.34
August,10,23:00,8,1,0.087901,345.63,43,0,0.0,262.45,95,0,0.0,308.17,53,0,0.00654,319.55
August,10,23:30,7,0,0.004875,305.13,36,0,0.0,262.78,81,0,0.0,305.28,48,0,0.00034,340.71
August,11,0:00,4,0,0.0,360.08,22,0,0.0,357.03,54,0,0.0,334.08,31,0,0.0,324.89
August,11,0:30,3,0,0.0,326.45,18,0,0.0,345.64,45,0,0.0,328.85,25,0,0.0,325.45
August,11,1:00,2,0,0.0,334.64,11,0,0.0,361.77,33,0,0.0,329.65,18,0,0.0,336.04
August,11,1:30,2,0,0.0,341.45,6,0,0.0,338.82,24,0,0.0,332.09,14,0,0.0,322.64
August,11,2:00,2,0,0.0,394.65,5,0,0.0,293.03,17,0,0.0,321.64,10,0,0.0,314.8
August,11,2:30,2,0,0.0,321.6,5,0,0.0,306.7,15,0,0.0,343.94,8,0,0.0,328.84
August,11,3:00,2,0,0.0,234.67,4,0,0.0,339.25,12,0,0.0,338.56,5,0,0.0,346.94
August,11,3:30,2,0,0.0,264.13,3,0,0.0,350.79,10,0,0.0,329.68,4,0,0.0,288.97
August,11,4:00,2,0,0.0,265.57,3,0,0.0,300.52,10,0,0.0,317.47,4,0,0.0,283.61
August,11,4:30,2,0,0.0,200.96,3,0,0.0,267.08,10,0,0.0,303.09,4,0,0.0,255.76
August,11,5:00,2,0,0.0,214.6,3,0,6.1e-05,267.33,11,0,0.0,311.15,4,0,0.0,265.24
August,11,5:30,1,0,0.0,229.16,3,0,0.0081,238.29,15,0,0.0,279.65,5,0,0.0,281.29
August,11,6:00,2,0,0.0,241.6,4,1,0.132802,244.42,26,0,0.0,269.33,11,0,0.0,256.14
August,11,6:30,4,0,0.0,231.42,9,2,0.187062,313.47,44,0,0.0,284.24,20,0,0.0,252.62
August,11,7:00,8,0,0.0,247.48,26,1,0.022813,298.27,80,0,0.0,270.6,36,0,5e-06,270.38
August,11,7:30,17,0,8e-06,298.74,45,0,0.001185,286.83,138,0,2e-06,275.19,63,0,0.000446,277.15
August,11,8:00,45,0,0.000528,309.87,85,1,0.006516,294.57,256,0,0.000141,295.49,114,1,0.005266,279.61
August,11,8:30,85,1,0.00666,320.28,135,2,0.011497,308.61,396,1,0.002088,311.6,178,2,0.010251,290.9
August,11,9:00,131,3,0.022032,320.58,204,1,0.004335,320.33,564,4,0.00636,327.29,271,4,0.015252,301.9
August,11,9:30,169,5,0.027906,329.1,267,2,0.006715,329.63,720,8,0.011033,340.86,341,11,0.032552,314.29
August,11,10:00,202,2,0.007632,334.44,332,6,0.017068,336.16,860,13,0.015622,345.45,407,12,0.029477,323.14
August,11,10:30,229,0,0.000313,331.23,374,11,0.028345,346.2,968,13,0.013141,353.35,459,18,0.038659,326.91
August,11,11:00,240,0,0.000309,336.74,414,9,0.021985,354.02,1045,15,0.014763,361.49,497,13,0.026744,330.0
August,11,11:30,246,2,0.006406,341.02,443,10,0.023483,357.85,1075,25,0.023466,365.36,526,13,0.025068,332.33
August,11,12:00,249,4,0.017725,335.57,477,9,0.018484,357.2,1098,26,0.023396,364.49,551,16,0.028244,336.65
August,11,12:30,253,2,0.009542,325.93,496,11,0.021866,360.72,1099,20,0.018353,366.06,560,17,0.03097,339.63
August,11,13:00,250,2,0.009598,328.75,517,11,0.020524,360.22,1092,17,0.015492,369.54,556,14,0.025689,340.94
August,11,13:30,249,1,0.003665,339.04,533,13,0.023548,353.91,1090,22,0.019893,374.14,563,11,0.020023,335.6
August,11,14:00,254,2,0.006584,340.19,539,9,0.017008,354.0,1106,22,0.019922,375.71,577,10,0.017321,334.0
August,11,14:30,260,6,0.021894,341.9,542,7,0.013127,357.04,1113,22,0.019915,375.62,587,10,0.017141,339.86
August,11,15:00,261,7,0.027449,341.6,544,6,0.010402,358.11,1113,13,0.011327,374.71,587,8,0.014205,341.54
August,11,15:30,263,7,0.028321,344.69,545,4,0.007458,358.16,1111,6,0.005305,375.79,581,10,0.016763,344.1
August,11,16:00,258,2,0.008968,344.32,548,4,0.006469,362.35,1106,6,0.005318,373.6,581,7,0.012666,349.02
August,11,16:30,250,1,0.003472,340.57,536,4,0.007748,365.97,1081,6,0.005477,374.24,569,8,0.01484,352.78
August,11,17:00,227,2,0.009347,342.93,511,4,0.007112,364.91,1021,5,0.005267,374.14,546,7,0.013097,352.33
August,11,17:30,204,1,0.003744,337.32,485,4,0.007478,367.84,949,8,0.008904,373.68,511,6,0.012167,344.54
August,11,18:00,170,0,0.00021,335.35,432,5,0.011732,367.08,872,9,0.010496,373.78,461,4,0.009188,346.54
August,11,18:30,145,0,2e-06,344.85,398,7,0.016914,365.46,766,7,0.009091,377.69,404,4,0.009905,346.49
August,11,19:00,102,0,2e-06,344.94,357,5,0.01486,363.58,677,10,0.014367,381.2,369,8,0.02136,340.11
August,11,19:30,78,0,0.000403,343.74,330,6,0.017305,354.27,609,10,0.016346,379.46,340,13,0.039604,341.64
August,11,20:00,59,1,0.01275,340.96,293,8,0.028434,350.5,529,10,0.019515,376.59,297,12,0.042061,337.77
August,11,20:30,47,4,0.079505,345.53,243,5,0.022074,346.93,447,5,0.010552,370.3,254,7,0.027282,336.85
August,11,21:00,37,6,0.157458,341.28,199,4,0.018296,341.73,374,1,0.002067,364.55,211,6,0.026223,337.38
August,11,21:30,29,2,0.071498,327.3,163,1,0.006473,345.43,314,0,9.8e-05,357.0,176,3,0.015187,344.6
August,11,22:00,22,3,0.140503,329.62,128,0,0.000376,340.85,249,0,1e-06,351.29,142,0,0.003469,339.9
August,11,22:30,16,8,0.523394,338.61,99,0,3e-06,331.17,193,0,0.0,343.36,119,0,0.003219,342.3
August,11,23:00,13,3,0.225511,332.1,76,0,0.0,312.75,149,0,0.0,342.25,94,1,0.010688,347.11
August,11,23:30,10,0,0.013696,335.71,60,0,0.0,302.98,118,0,0.0,354.06,74,0,0.005138,335.44
August,12,0:00,4,0,0.0,367.31,30,0,0.0,308.85,73,0,0.0,345.14,45,0,0.0,326.51
August,12,0:30,4,0,0.0,305.45,22,0,0.0,314.09,55,0,0.0,343.65,34,0,0.0,352.37
August,12,1:00,3,0,0.0,290.61,11,0,0.0,326.58,40,0,0.0,335.76,25,0,0.0,373.8
August,12,1:30,2,0,0.0,279.61,6,0,0.0,331.57,29,0,0.0,307.48,19,0,0.0,358.2
August,12,2:00,2,0,0.0,311.58,4,0,0.0,340.49,22,0,0.0,295.3,13,0,0.0,329.17
August,12,2:30,1,0,0.0,252.01,3,0,0.0,365.54,18,0,0.0,287.56,9,0,0.0,322.02
August,12,3:00,1,0,0.0,247.95,3,0,0.0,318.09,14,0,0.0,291.49,3,0,0.0,329.49
August,12,3:30,1,0,0.0,256.59,2,0,0.0,248.96,13,0,0.0,304.36,1,0,0.0,293.59
August,12,4:00,1,0,0.0,255.03,2,0,0.0,221.75,11,0,0.0,305.69,1,0,0.0,225.23
August,12,4:30,1,0,0.0,273.8,2,0,0.0,214.19,12,0,0.0,288.02,1,0,0.0,198.89
August,12,5:00,2,0,0.0,238.4,2,0,0.000191,220.81,13,0,0.0,291.49,1,0,0.0,219.48
August,12,5:30,2,0,0.0,217.79,3,0,0.023942,284.36,18,0,0.0,291.08,3,0,0.0,266.16
August,12,6:00,2,0,0.0,242.5,4,1,0.308318,290.74,30,0,0.0,263.09,12,0,0.0,244.45
August,12,6:30,4,0,0.0,215.99,9,4,0.426702,297.14,50,0,0.0,252.2,23,0,0.0,248.59
August,12,7:00,8,0,3e-05,248.17,24,1,0.055675,281.27,89,0,0.0,265.2,42,0,0.0,276.9
August,12,7:30,16,0,0.002387,285.51,42,0,0.002121,283.14,149,0,0.0,277.76,72,0,0.0,286.95
August,12,8:00,42,1,0.020499,285.23,80,1,0.007297,291.56,258,0,1e-06,297.3,121,0,1e-06,288.86
August,12,8:30,73,3,0.040532,302.33,126,2,0.012882,307.11,384,0,0.000134,312.53,180,0,0.000109,293.58
August,12,9:00,109,3,0.028389,319.4,184,1,0.003181,314.21,543,1,0.002119,322.88,257,0,0.001767,301.38
August,12,9:30,141,2,0.014523,323.25,236,0,0.000573,323.3,684,4,0.006411,330.63,318,2,0.006662,312.54
August,12,10:00,164,1,0.003334,323.79,288,2,0.008064,329.14,802,8,0.010139,335.87,378,6,0.015181,321.07
August,12,10:30,183,1,0.002832,324.41,321,7,0.021271,336.83,894,14,0.015301,342.78,419,11,0.02567,325.97
August,12,11:00,193,1,0.007181,327.81,359,6,0.017198,342.07,958,12,0.012335,347.39,455,9,0.020887,333.36
August,12,11:30,202,1,0.004319,328.67,382,9,0.024738,344.81,987,12,0.012004,349.0,482,8,0.017006,333.68
August,12,12:00,206,2,0.00868,328.59,407,6,0.015072,350.99,994,19,0.019567,351.41,500,8,0.015476,334.42
August,12,12:30,208,3,0.012618,324.3,421,5,0.011618,354.34,999,23,0.022514,355.04,507,10,0.020573,334.69
August,12,13:00,208,1,0.004042,328.15,438,4,0.008114,354.42,1000,12,0.011797,356.25,507,10,0.01944,335.49
August,12,13:30,208,0,0.000186,333.46,448,7,0.016011,350.26,1000,8,0.008393,358.97,504,9,0.018186,337.53
August,12,14:00,212,0,1e-06,332.47,466,7,0.014879,348.88,1012,9,0.008776,361.53,519,8,0.015935,336.38
August,12,14:30,214,0,0.0,336.34,474,4,0.008387,351.21,1015,10,0.010028,365.0,518,6,0.010878,335.46
August,12,15:00,213,0,0.0,339.27,472,3,0.007267,348.85,1009,7,0.007394,364.2,516,4,0.008022,337.25
August,12,15:30,214,0,0.0,334.16,467,4,0.00938,348.42,999,5,0.00544,364.69,521,4,0.007753,337.59
August,12,16:00,215,0,0.0,336.95,463,5,0.01101,354.9,991,5,0.004999,363.88,524,4,0.007062,341.19
August,12,16:30,206,0,0.0,337.24,447,5,0.010346,357.29,968,5,0.005185,361.69,507,4,0.008157,342.34
August,12,17:00,184,0,0.0,333.75,425,5,0.011819,359.31,917,7,0.00731,363.84,473,3,0.006338,339.9
August,12,17:30,160,0,0.0,330.41,410,5,0.012521,358.68,863,9,0.010991,362.59,448,2,0.004602,341.93
August,12,18:00,142,0,0.0,330.4,383,6,0.014522,354.03,798,11,0.013734,360.4,415,3,0.0061,346.03
August,12,18:30,121,0,2e-06,334.56,344,4,0.012034,350.71,700,7,0.009445,359.48,367,2,0.004517,343.82
August,12,19:00,85,0,0.000458,343.9,306,5,0.014845,347.61,625,4,0.007136,358.74,333,3,0.007922,339.91
August,12,19:30,63,1,0.013798,338.76,279,5,0.017932,346.56,553,4,0.007949,357.2,302,5,0.017721,342.6
August,12,20:00,48,3,0.067106,341.22,242,9,0.035306,340.84,474,5,0.010397,358.31,267,5,0.017945,339.45
August,12,20:30,41,4,0.093576,342.08,208,7,0.034508,335.05,415,3,0.007618,356.02,231,3,0.011116,334.19
August,12,21:00,31,2,0.077026,332.73,171,3,0.017991,332.63,350,1,0.002146,354.63,190,1,0.004945,340.5
August,12,21:30,23,1,0.027198,312.75,142,1,0.004066,334.05,290,0,0.00104,353.33,165,0,0.001099,348.56
August,12,22:00,18,2,0.093699,299.51,113,0,0.000212,336.75,239,1,0.004071,348.38,133,0,0.001191,349.06
August,12,22:30,12,5,0.410328,296.56,89,0,2e-06,330.01,190,1,0.005119,342.04,109,0,0.003866,343.69
August,12,23:00,10,3,0.30514,318.04,68,0,0.0,318.22,144,0,0.001866,338.08,85,0,0.001785,344.66
August,12,23:30,7,1,0.078091,314.15,52,0,0.0,299.24,113,0,0.000108,337.42,70,0,0.000102,346.65
August,13,0:00,4,0,0.0,271.17,33,0,0.0,317.33,73,0,0.0,352.26,40,0,0.0,334.45
August,13,0:30,3,0,0.0,275.63,24,0,0.0,312.68,55,0,0.0,348.25,31,0,0.0,348.1
August,13,1:00,2,0,0.0,306.76,12,0,0.0,304.18,38,0,0.0,353.18,23,0,0.0,341.39
August,13,1:30,2,0,0.0,310.27,6,0,0.0,315.01,28,0,0.0,347.73,17,0,0.0,340.65
August,13,2:00,2,0,0.0,312.09,4,0,0.0,339.2,20,0,0.0,322.26,11,0,0.0,357.88
August,13,2:30,2,0,0.0,316.13,4,0,0.0,351.3,17,0,0.0,309.63,8,0,0.0,374.21
August,13,3:00,2,0,0.0,305.9,3,0,0.0,357.96,13,0,0.0,318.76,3,0,0.0,373.27
August,13,3:30,1,0,0.0,253.63,3,0,0.0,307.47,12,0,0.0,348.08,1,0,0.0,337.14
August,13,4:00,1,0,0.0,224.16,3,0,0.0,293.49,12,0,0.0,349.9,1,0,0.0,365.79
August,13,4:30,1,0,0.0,238.1,3,0,0.0,284.82,12,0,0.0,329.77,1,0,0.0,397.6
August,13,5:00,2,0,0.0,268.73,3,0,0.000108,303.79,14,0,0.0,301.92,1,0,7.4e-05,348.78
August,13,5:30,2,0,0.0,279.39,3,0,0.015235,328.02,19,0,0.0,273.67,3,0,0.00416,271.2
August,13,6:00,2,0,5.6e-05,261.2,5,1,0.21315,324.57,30,0,0.0,264.33,12,0,0.023041,257.03
August,13,6:30,4,0,0.005798,272.98,9,3,0.328786,278.75,51,0,0.0,264.58,23,1,0.033918,271.33
August,13,7:00,8,1,0.059544,304.47,24,2,0.095595,257.36,94,0,2e-06,279.57,42,0,0.006825,260.55
August,13,7:30,18,2,0.108901,322.13,43,4,0.085691,291.7,157,0,0.000238,288.92,73,0,0.000183,277.23
August,13,8:00,45,5,0.102643,313.32,80,2,0.026421,305.42,268,1,0.003215,301.03,122,0,5e-05,297.68
August,13,8:30,78,9,0.119706,338.33,123,2,0.018737,312.79,392,4,0.009657,316.19,180,0,0.000852,301.35
August,13,9:00,115,8,0.071764,337.8,183,1,0.006414,319.6,553,7,0.013227,327.53,257,1,0.003814,299.59
August,13,9:30,142,6,0.039236,338.92,235,3,0.010953,325.88,692,9,0.013121,333.29,311,3,0.010302,310.82
August,13,10:00,166,3,0.016593,336.48,280,9,0.033802,332.9,798,9,0.011831,336.43,362,9,0.023557,318.96
August,13,10:30,186,1,0.003178,336.14,310,16,0.050671,344.71,890,16,0.018434,345.87,396,14,0.035442,327.59
August,13,11:00,198,0,0.000409,336.51,345,8,0.023301,351.41,943,12,0.012967,352.04,431,8,0.017949,330.83
August,13,11:30,206,1,0.005909,335.01,375,8,0.022263,353.3,968,7,0.00765,355.15,450,6,0.012625,332.43
August,13,12:00,207,4,0.019027,345.49,400,4,0.01107,354.48,980,13,0.012766,355.13,460,5,0.011381,331.98
August,13,12:30,207,3,0.014318,343.89,411,5,0.012823,354.6,988,22,0.022734,357.91,469,6,0.012045,330.89
August,13,13:00,209,1,0.003319,342.16,420,6,0.013246,347.62,987,12,0.012296,356.93,473,5,0.010924,334.59
August,13,13:30,208,0,0.000146,340.6,428,5,0.012816,349.59,985,8,0.008076,356.43,480,3,0.006842,331.76
August,13,14:00,209,0,2e-06,341.48,437,4,0.009127,353.43,986,8,0.008506,358.42,490,2,0.004936,332.79
August,13,14:30,210,0,0.000106,345.71,441,5,0.012169,357.95,990,10,0.009663,360.81,489,3,0.007158,341.94
August,13,15:00,210,0,0.002263,344.44,443,4,0.008812,355.59,980,8,0.008372,364.46,486,4,0.007255,346.76
August,13,15:30,209,1,0.006301,348.72,444,4,0.008559,354.48,973,9,0.009368,369.37,483,5,0.010599,344.71
August,13,16:00,206,0,0.002306,353.72,439,4,0.008,353.81,960,6,0.005879,368.89,476,6,0.012282,342.38
August,13,16:30,197,0,0.000113,351.33,424,2,0.005153,355.75,924,5,0.005012,366.64,465,4,0.008989,341.17
August,13,17:00,180,0,1e-06,348.3,404,1,0.00276,357.24,875,7,0.008168,364.58,449,5,0.010771,337.17
August,13,17:30,160,0,0.0,340.3,390,3,0.008204,355.71,819,9,0.011499,365.93,414,5,0.011086,340.05
August,13,18:00,140,0,0.0,341.74,357,5,0.015258,353.39,742,8,0.010362,371.66,374,4,0.010658,335.81
August,13,18:30,119,0,0.0,360.69,318,3,0.008862,353.45,666,6,0.008814,371.78,336,4,0.012473,338.2
August,13,19:00,82,0,0.0,360.01,288,4,0.013133,354.43,597,6,0.009853,363.5,310,6,0.018191,339.89
August,13,19:30,61,0,2e-06,346.26,262,5,0.018657,356.08,524,6,0.010669,357.57,279,6,0.022522,347.01
August,13,20:00,47,0,0.000471,328.04,230,5,0.021621,353.43,453,4,0.008572,358.65,250,6,0.025105,343.37
August,13,20:30,40,0,0.011988,321.11,198,2,0.011373,346.64,390,3,0.008377,360.53,215,5,0.023804,334.39
August,13,21:00,31,1,0.042248,323.62,162,2,0.013478,343.98,329,1,0.002988,360.14,179,7,0.041348,336.94
August,13,21:30,24,0,0.020232,321.87,135,1,0.005657,342.03,273,0,0.000165,355.96,155,4,0.028784,336.61
August,13,22:00,18,0,0.016099,318.23,108,0,0.00033,324.34,222,0,1e-06,350.23,124,1,0.007344,335.37
August,13,22:30,13,1,0.057593,313.32,85,0,3e-06,320.85,175,0,0.0,335.35,102,0,0.000375,333.54
August,13,23:00,11,0,0.024542,323.02,65,0,0.0,316.05,136,0,0.0,334.76,79,0,3e-06,326.74
August,13,23:30,9,0,0.001446,294.88,52,0,0.0,314.84,111,0,0.0,335.36,65,0,0.0,318.21
August,14,0:00,5,0,0.0,335.85,31,0,0.0,306.57,72,0,0.0,335.93,42,0,0.0,350.95
August,14,0:30,4,0,0.0,339.9,22,0,0.0,294.73,57,0,0.0,331.12,31,0,0.0,358.49
August,14,1:00,3,0,0.0,327.62,11,0,0.0,290.49,42,0,0.0,332.13,23,0,0.0,357.94
August,14,1:30,2,0,0.0,322.97,7,0,0.0,322.37,30,0,0.0,321.17,18,0,0.0,337.64
August,14,2:00,2,0,0.0,281.86,5,0,0.0,374.96,21,0,0.0,263.66,14,0,0.0,317.5
August,14,2:30,1,0,0.0,296.18,4,0,0.0,379.3,17,0,0.0,228.09,9,0,0.0,302.44
August,14,3:00,2,0,0.0,334.45,3,0,0.0,330.09,13,0,0.0,287.32,3,0,0.0,318.43
August,14,3:30,2,0,0.0,305.56,3,0,0.0,354.67,13,0,0.0,323.03,1,0,0.0,363.21
August,14,4:00,2,0,0.0,281.31,3,0,0.0,342.54,12,0,0.0,297.27,1,0,0.0,343.55
August,14,4:30,1,0,0.0,296.39,2,0,0.0,304.71,12,0,0.0,277.43,1,0,0.0,290.66
August,14,5:00,2,0,0.000276,254.09,3,0,0.000141,268.62,15,0,1.1e-05,266.42,1,0,0.000167,291.14
August,14,5:30,2,0,0.033673,271.6,3,0,0.018131,265.42,21,0,0.001257,274.43,3,0,0.009988,378.58
August,14,6:00,3,2,0.504996,274.69,5,1,0.275041,271.19,33,1,0.016868,274.38,12,1,0.054475,298.18
August,14,6:30,5,5,1.0,295.12,8,4,0.421658,338.93,56,2,0.028146,268.84,23,2,0.081562,272.15
August,14,7:00,9,6,0.613518,319.66,23,2,0.088709,309.98,97,1,0.012378,269.85,40,1,0.016508,278.47
August,14,7:30,18,3,0.191783,308.33,41,2,0.054074,300.69,157,2,0.011594,279.65,71,0,0.000441,269.59
August,14,8:00,45,2,0.036024,306.54,77,1,0.019062,313.42,266,1,0.004251,302.5,124,0,0.000232,279.29
August,14,8:30,78,2,0.028136,323.9,119,2,0.016801,321.97,389,2,0.00517,313.19,184,1,0.003652,297.24
August,14,9:00,112,1,0.007161,332.1,179,1,0.008015,322.36,538,4,0.006676,322.42,250,3,0.012744,306.06
August,14,9:30,141,1,0.00421,328.76,223,2,0.009552,328.18,675,6,0.008893,330.82,302,6,0.019634,314.65
August,14,10:00,166,2,0.012935,324.24,270,2,0.00753,334.44,789,10,0.012072,340.37,355,7,0.021117,321.4
August,14,10:30,192,2,0.012824,328.7,308,5,0.015862,345.88,874,15,0.017112,349.23,394,10,0.024271,324.5
August,14,11:00,205,1,0.003535,330.43,334,8,0.025197,351.13,928,16,0.01754,353.24,427,6,0.01301,330.54
August,14,11:30,213,0,0.000155,332.79,366,13,0.035803,348.05,954,15,0.015639,355.59,440,3,0.007262,333.21
August,14,12:00,216,0,1e-06,332.45,390,10,0.026719,350.97,959,13,0.013164,357.06,452,4,0.009084,329.49
August,14,12:30,217,0,0.0,327.5,397,10,0.02533,356.49,965,19,0.019899,359.15,458,7,0.015597,328.15
August,14,13:00,214,0,0.0,333.01,404,10,0.025547,352.27,958,18,0.019156,360.08,460,9,0.02031,331.67
August,14,13:30,216,0,1e-06,339.67,417,15,0.035732,349.2,955,11,0.011204,357.71,467,9,0.019982,330.82
August,14,14:00,219,0,0.000191,341.64,434,10,0.023025,352.69,962,16,0.016418,360.24,481,12,0.024809,333.46
August,14,14:30,220,1,0.004357,344.6,437,8,0.017844,355.87,968,32,0.032612,363.63,484,9,0.01959,339.3
August,14,15:00,220,4,0.01853,348.16,431,6,0.013504,359.2,962,14,0.014962,363.21,477,6,0.013524,343.7
August,14,15:30,218,6,0.028002,348.36,430,6,0.013235,360.21,963,6,0.006052,363.86,475,5,0.011452,341.23
August,14,16:00,217,4,0.017656,346.49,424,5,0.010615,357.8,946,6,0.006715,365.51,476,3,0.007304,338.78
August,14,16:30,210,1,0.004191,343.87,413,4,0.008721,355.31,910,7,0.007814,367.45,458,2,0.005031,342.68
August,14,17:00,189,0,0.002255,343.32,394,2,0.004581,357.4,861,6,0.007296,365.09,432,3,0.006321,342.33
August,14,17:30,164,1,0.006605,343.14,376,3,0.008864,357.74,808,8,0.010469,363.13,402,2,0.006018,340.24
August,14,18:00,143,0,0.002729,342.87,351,5,0.014378,355.91,727,8,0.010939,365.86,364,2,0.005009,343.7
August,14,18:30,122,0,0.000149,340.98,319,4,0.014007,355.82,653,8,0.011555,368.29,329,4,0.010885,338.75
August,14,19:00,85,0,3e-06,341.81,288,4,0.015299,352.21,579,14,0.02404,366.82,301,8,0.02643,335.08
August,14,19:30,64,0,0.00041,329.89,257,4,0.016163,356.44,519,22,0.043201,371.07,273,12,0.045167,335.42
August,14,20:00,49,1,0.011321,333.94,222,4,0.016087,360.09,452,15,0.034089,366.5,246,10,0.039311,329.5
August,14,20:30,41,2,0.03798,340.26,193,1,0.005341,349.51,391,9,0.023667,360.97,212,5,0.025121,331.94
August,14,21:00,31,1,0.018081,322.26,160,0,0.000503,347.76,325,2,0.007646,360.04,174,5,0.025963,333.19
August,14,21:30,23,0,0.002679,323.49,130,1,0.005512,344.59,268,0,0.000416,358.83,153,2,0.014486,331.81
August,14,22:00,18,1,0.042148,313.97,105,2,0.018945,335.48,220,0,3e-06,345.14,123,2,0.019966,337.8
August,14,22:30,13,2,0.160139,314.59,82,1,0.008702,327.09,171,0,0.0,339.16,99,1,0.011215,326.41
August,14,23:00,11,1,0.071237,329.36,63,0,0.000536,326.46,133,0,0.0,339.96,77,0,0.001839,326.6
August,14,23:30,9,0,0.004218,350.69,49,0,4e-06,316.75,107,0,0.0,336.89,62,0,8.1e-05,336.61
August,15,0:00,5,0,0.0,409.96,28,0,0.0,317.04,72,0,0.0,358.71,40,0,0.0,338.09
August,15,0:30,4,0,0.0,363.11,21,0,0.0,332.03,54,0,0.0,339.06,30,0,0.0,332.88
August,15,1:00,3,0,0.0,308.7,11,0,0.0,358.49,40,0,0.0,332.83,22,0,0.0,345.96
August,15,1:30,2,0,0.0,248.68,6,0,0.0,300.2,29,0,0.0,324.78,17,0,0.0,322.54
August,15,2:00,2,0,0.0,255.1,5,0,0.0,318.59,20,0,0.0,324.95,12,0,0.0,332.95
August,15,2:30,1,0,0.0,271.24,3,0,0.0,341.81,17,0,0.0,342.8,8,0,0.0,342.2
August,15,3:00,1,0,0.0,212.75,3,0,0.0,377.04,14,0,0.0,364.06,3,0,0.0,346.62
August,15,3:30,1,0,0.0,199.34,3,0,0.0,371.65,13,0,0.0,370.66,1,0,0.0,295.14
August,15,4:00,1,0,0.0,236.65,3,0,0.0,303.11,13,0,0.0,332.17,1,0,0.0,326.38
August,15,4:30,1,0,0.0,256.27,3,0,1e-05,247.26,14,0,0.0,326.64,1,0,0.0,333.54
August,15,5:00,1,0,0.000197,258.11,3,0,0.001974,260.93,17,0,7e-06,321.03,1,0,0.000151,322.95
August,15,5:30,2,0,0.025876,244.35,3,0,0.057523,286.85,21,0,0.000959,313.06,3,0,0.007947,277.72
August,15,6:00,2,1,0.452985,244.65,5,2,0.441849,301.43,32,0,0.01302,289.47,11,0,0.042345,260.44
August,15,6:30,4,4,1.0,291.99,9,5,0.564362,319.33,54,1,0.02233,275.39,24,1,0.056726,268.62
August,15,7:00,8,5,0.580401,310.33,26,2,0.095699,286.4,92,1,0.011127,274.13,44,1,0.014785,275.08
August,15,7:30,16,3,0.162534,310.95,44,2,0.047271,282.26,156,2,0.011534,275.7,74,1,0.009437,286.39
August,15,8:00,39,1,0.013578,301.3,83,1,0.016521,292.94,266,1,0.0035,290.94,128,1,0.00915,287.67
August,15,8:30,71,0,0.000319,308.67,119,2,0.020974,312.84,391,0,0.001094,309.44,183,1,0.007978,292.37
August,15,9:00,105,0,2e-06,318.99,174,3,0.018473,330.8,549,2,0.003606,316.61,254,2,0.009678,302.98
August,15,9:30,131,0,9.6e-05,326.83,216,3,0.012282,337.61,688,5,0.007583,320.68,314,5,0.014483,311.9
August,15,10:00,150,0,0.001797,334.23,266,2,0.008986,343.42,794,9,0.010891,331.5,369,6,0.015377,314.37
August,15,10:30,176,1,0.004247,336.66,302,5,0.016991,344.48,880,14,0.015459,340.33,405,8,0.018548,325.26
August,15,11:00,188,0,0.001611,336.74,332,9,0.027774,348.89,932,11,0.01136,347.11,436,7,0.015429,330.44
August,15,11:30,196,1,0.003677,334.76,362,14,0.037458,357.0,964,13,0.013356,348.77,457,6,0.012446,329.2
August,15,12:00,202,2,0.009822,333.09,390,11,0.027889,359.71,976,19,0.019222,348.77,467,5,0.010914,329.24
August,15,12:30,202,1,0.004847,341.67,400,12,0.028813,361.78,978,17,0.017765,352.25,476,4,0.00908,337.59
August,15,13:00,203,1,0.003849,347.79,410,11,0.027713,354.34,975,11,0.010919,359.15,481,4,0.008883,340.8
August,15,13:30,205,0,0.001415,345.16,420,12,0.02964,352.43,973,10,0.01033,359.77,490,6,0.012417,338.72
