Month,Day,Interval,Service Level,Call Volume,Abandoned Calls,Abandoned Rate,CCT,client,outlier_column
June,28,19:00:00,0.568,347.0,16.0,0.0461,342.1,C,Abandoned Calls
June,28,19:30:00,0.226,356.0,33.0,0.0927,333.59,C,Abandoned Calls
June,30,09:30:00,0.9023,737.0,10.0,0.0136,314.94,C,Abandoned Calls
June,30,10:30:00,0.6525,957.0,42.0,0.0439,340.85,C,Abandoned Calls
June,30,11:00:00,0.6388,1077.0,11.0,0.0102,313.71,C,Abandoned Calls
June,30,12:00:00,0.8542,1073.0,17.0,0.0158,338.68,C,Abandoned Calls
June,30,12:30:00,0.457,1072.0,26.0,0.0243,341.12,C,Abandoned Calls
June,30,13:30:00,0.7704,1101.0,21.0,0.0191,354.22,C,Abandoned Calls
June,30,14:00:00,0.5782,1117.0,24.0,0.0215,377.32,C,Abandoned Calls
June,30,14:30:00,0.267,1059.0,59.0,0.0557,356.63,C,Abandoned Calls
June,30,15:00:00,0.4697,1087.0,31.0,0.0285,350.52,C,Abandoned Calls
June,30,15:30:00,0.8836,1105.0,14.0,0.0127,350.13,C,Abandoned Calls
June,30,18:00:00,0.923,856.0,12.0,0.014,353.16,C,Abandoned Calls
June,30,19:00:00,0.8979,637.0,10.0,0.0157,341.84,C,Abandoned Calls
June,30,20:00:00,0.8836,516.0,9.0,0.0174,340.95,C,Abandoned Calls
April,1,11:00:00,0.8645,441.0,13.0,0.0295,324.51,D,Abandoned Calls
April,1,13:30:00,0.8327,512.0,10.0,0.0195,320.57,D,Abandoned Calls
April,2,17:00:00,0.8399,540.0,9.0,0.0167,313.49,D,Abandoned Calls
April,3,10:30:00,0.6425,471.0,15.0,0.0318,300.67,D,Abandoned Calls
April,4,09:30:00,0.6387,325.0,15.0,0.0462,303.44,D,Abandoned Calls
April,4,11:30:00,0.7432,487.0,12.0,0.0246,311.36,D,Abandoned Calls
April,4,12:30:00,0.6791,554.0,18.0,0.0325,314.53,D,Abandoned Calls
April,5,14:30:00,0.5974,397.0,17.0,0.0428,305.6,D,Abandoned Calls
April,5,15:30:00,0.8692,354.0,10.0,0.0282,290.86,D,Abandoned Calls
April,6,10:30:00,0.7365,157.0,9.0,0.0573,308.89,D,Abandoned Calls
April,7,12:30:00,0.8133,568.0,11.0,0.0194,325.97,D,Abandoned Calls
April,7,13:00:00,0.8528,576.0,12.0,0.0208,332.53,D,Abandoned Calls
April,7,13:30:00,0.7177,555.0,13.0,0.0234,320.2,D,Abandoned Calls
April,7,16:30:00,0.7365,530.0,10.0,0.0189,362.39,D,Abandoned Calls
April,8,14:00:00,0.8954,536.0,10.0,0.0187,342.15,D,Abandoned Calls
April,9,10:30:00,0.4776,405.0,26.0,0.0642,330.77,D,Abandoned Calls
April,9,11:30:00,0.6957,469.0,9.0,0.0192,346.32,D,Abandoned Calls
April,9,21:00:00,0.4583,188.0,20.0,0.1064,324.39,D,Abandoned Calls
April,10,09:30:00,0.67,311.0,11.0,0.0354,318.07,D,Abandoned Calls
April,10,14:30:00,0.8296,503.0,10.0,0.0199,307.68,D,Abandoned Calls
April,10,15:30:00,0.7155,474.0,17.0,0.0359,327.02,D,Abandoned Calls
April,11,10:30:00,0.7265,389.0,16.0,0.0411,296.63,D,Abandoned Calls
April,11,12:00:00,0.6522,592.0,40.0,0.0676,303.78,D,Abandoned Calls
April,11,14:00:00,0.792,466.0,14.0,0.03,332.73,D,Abandoned Calls
April,11,14:30:00,0.3664,507.0,43.0,0.0848,356.61,D,Abandoned Calls
April,11,15:00:00,0.5821,491.0,34.0,0.0692,341.74,D,Abandoned Calls
April,11,15:30:00,0.7244,578.0,12.0,0.0208,329.55,D,Abandoned Calls
April,11,16:30:00,0.9087,506.0,24.0,0.0474,314.34,D,Abandoned Calls
April,11,19:00:00,0.6786,263.0,11.0,0.0418,358.43,D,Abandoned Calls
April,12,10:30:00,0.2851,267.0,32.0,0.1199,307.96,D,Abandoned Calls
April,13,10:30:00,0.587,147.0,9.0,0.0612,310.05,D,Abandoned Calls
April,13,12:00:00,0.5969,202.0,11.0,0.0545,301.32,D,Abandoned Calls
April,13,21:00:00,0.4512,92.0,10.0,0.1087,370.71,D,Abandoned Calls
April,14,10:00:00,0.8954,335.0,10.0,0.0299,313.8,D,Abandoned Calls
April,14,16:30:00,0.7016,502.0,16.0,0.0319,338.02,D,Abandoned Calls
April,14,17:30:00,0.694,474.0,23.0,0.0485,346.24,D,Abandoned Calls
April,14,19:30:00,0.7021,308.0,16.0,0.0519,320.57,D,Abandoned Calls
April,14,20:00:00,0.4394,283.0,19.0,0.0671,364.43,D,Abandoned Calls
April,15,11:00:00,0.7207,386.0,10.0,0.0259,323.54,D,Abandoned Calls
April,15,14:00:00,0.8854,483.0,12.0,0.0248,310.73,D,Abandoned Calls
April,15,15:30:00,0.6057,558.0,33.0,0.0591,362.95,D,Abandoned Calls
April,16,17:30:00,0.6897,390.0,13.0,0.0333,334.65,D,Abandoned Calls
April,17,09:30:00,0.6707,260.0,11.0,0.0423,292.02,D,Abandoned Calls
April,18,15:30:00,0.7577,372.0,17.0,0.0457,337.23,D,Abandoned Calls
April,18,16:00:00,0.7225,452.0,16.0,0.0354,349.46,D,Abandoned Calls
April,19,10:30:00,0.7928,231.0,9.0,0.039,270.67,D,Abandoned Calls
April,19,14:00:00,0.5117,313.0,14.0,0.0447,299.94,D,Abandoned Calls
April,19,14:30:00,0.7126,345.0,11.0,0.0319,344.44,D,Abandoned Calls
April,21,10:30:00,0.6512,379.0,12.0,0.0317,323.18,D,Abandoned Calls
April,21,13:30:00,0.8042,480.0,56.0,0.1167,376.32,D,Abandoned Calls
April,21,14:00:00,0.5023,534.0,92.0,0.1723,373.25,D,Abandoned Calls
April,21,14:30:00,0.5373,520.0,198.0,0.3808,330.38,D,Abandoned Calls
April,21,15:00:00,0.4895,652.0,127.0,0.1948,329.86,D,Abandoned Calls
April,21,15:30:00,0.4796,615.0,50.0,0.0813,328.29,D,Abandoned Calls
April,21,16:00:00,0.6726,634.0,20.0,0.0315,351.04,D,Abandoned Calls
April,22,10:30:00,0.4761,437.0,19.0,0.0435,310.6,D,Abandoned Calls
April,22,11:30:00,0.7755,499.0,9.0,0.018,318.6,D,Abandoned Calls
April,22,12:30:00,0.3162,547.0,41.0,0.075,360.88,D,Abandoned Calls
April,22,17:00:00,0.8089,414.0,11.0,0.0266,377.47,D,Abandoned Calls
April,22,17:30:00,0.3402,434.0,43.0,0.0991,354.19,D,Abandoned Calls
April,22,19:30:00,0.6645,320.0,10.0,0.0313,335.25,D,Abandoned Calls
April,23,09:30:00,0.9033,313.0,13.0,0.0415,300.55,D,Abandoned Calls
April,23,10:00:00,0.6491,339.0,17.0,0.0501,320.07,D,Abandoned Calls
April,23,10:30:00,0.3779,377.0,33.0,0.0875,321.47,D,Abandoned Calls
April,23,11:00:00,0.5558,463.0,24.0,0.0518,303.56,D,Abandoned Calls
April,23,11:30:00,0.8833,464.0,10.0,0.0216,337.38,D,Abandoned Calls
April,24,10:00:00,0.8095,345.0,9.0,0.0261,312.82,D,Abandoned Calls
April,24,10:30:00,0.6648,374.0,10.0,0.0267,311.55,D,Abandoned Calls
April,24,11:00:00,0.5461,416.0,15.0,0.0361,341.17,D,Abandoned Calls
April,24,12:00:00,0.8085,432.0,9.0,0.0208,321.42,D,Abandoned Calls
April,24,14:00:00,0.7663,457.0,12.0,0.0263,315.21,D,Abandoned Calls
April,24,15:30:00,0.8668,498.0,10.0,0.0201,314.8,D,Abandoned Calls
April,24,19:00:00,0.6022,284.0,15.0,0.0528,302.5,D,Abandoned Calls
April,24,19:30:00,0.6651,226.0,11.0,0.0487,324.13,D,Abandoned Calls
April,25,09:30:00,0.4494,291.0,24.0,0.0825,300.76,D,Abandoned Calls
April,25,10:00:00,0.6279,402.0,15.0,0.0373,337.32,D,Abandoned Calls
April,25,11:00:00,0.6853,440.0,11.0,0.025,306.06,D,Abandoned Calls
April,25,14:00:00,0.5737,500.0,52.0,0.104,317.98,D,Abandoned Calls
April,25,14:30:00,0.5941,492.0,19.0,0.0386,336.61,D,Abandoned Calls
April,25,15:30:00,0.6116,461.0,31.0,0.0672,325.29,D,Abandoned Calls
April,25,16:00:00,0.5366,525.0,20.0,0.0381,320.36,D,Abandoned Calls
April,25,17:30:00,0.5398,429.0,27.0,0.0629,354.79,D,Abandoned Calls
April,25,19:00:00,0.6755,311.0,9.0,0.0289,325.77,D,Abandoned Calls
April,25,21:00:00,0.5903,161.0,17.0,0.1056,328.99,D,Abandoned Calls
April,25,21:30:00,0.5359,165.0,12.0,0.0727,355.84,D,Abandoned Calls
April,26,09:30:00,0.9444,18.0,9.0,0.0566,292.21,D,Abandoned Calls
April,26,21:00:00,0.6759,123.0,15.0,0.122,331.36,D,Abandoned Calls
April,27,10:30:00,0.4343,118.0,19.0,0.161,322.95,D,Abandoned Calls
April,27,14:00:00,0.7118,240.0,11.0,0.0458,311.8,D,Abandoned Calls
April,28,09:30:00,0.4262,312.0,14.0,0.0449,306.29,D,Abandoned Calls
April,28,11:00:00,0.821,468.0,10.0,0.0214,314.64,D,Abandoned Calls
April,28,11:30:00,0.7783,473.0,13.0,0.0275,326.84,D,Abandoned Calls
April,28,14:30:00,0.7403,580.0,14.0,0.0241,319.88,D,Abandoned Calls
April,28,17:30:00,0.891,490.0,13.0,0.0265,306.62,D,Abandoned Calls
April,28,19:30:00,0.3887,310.0,9.0,0.029,366.74,D,Abandoned Calls
April,28,20:30:00,0.6295,265.0,14.0,0.0528,395.16,D,Abandoned Calls
April,29,10:30:00,0.8292,372.0,9.0,0.0242,303.28,D,Abandoned Calls
April,29,11:00:00,0.6916,426.0,11.0,0.0258,322.97,D,Abandoned Calls
April,29,14:00:00,0.7978,462.0,12.0,0.026,319.72,D,Abandoned Calls
April,29,14:30:00,0.4374,465.0,26.0,0.0559,347.7,D,Abandoned Calls
April,29,15:00:00,0.5828,493.0,16.0,0.0325,316.14,D,Abandoned Calls
April,29,16:30:00,0.557,470.0,23.0,0.0489,333.7,D,Abandoned Calls
April,29,20:00:00,0.6382,212.0,13.0,0.0613,350.83,D,Abandoned Calls
April,29,21:00:00,0.7445,146.0,9.0,0.0616,347.21,D,Abandoned Calls
April,30,08:30:00,0.3918,220.0,49.0,0.2227,350.17,D,Abandoned Calls
April,30,09:00:00,0.6028,307.0,20.0,0.0651,302.97,D,Abandoned Calls
April,30,09:30:00,0.7113,302.0,18.0,0.0596,326.82,D,Abandoned Calls
April,30,10:00:00,0.4766,407.0,44.0,0.1081,317.84,D,Abandoned Calls
April,30,10:30:00,0.5931,453.0,18.0,0.0397,325.57,D,Abandoned Calls
April,30,11:00:00,0.6945,428.0,9.0,0.021,308.56,D,Abandoned Calls
April,30,12:30:00,0.846,509.0,9.0,0.0177,327.96,D,Abandoned Calls
April,30,19:00:00,0.6397,285.0,13.0,0.0456,312.22,D,Abandoned Calls
May,1,19:30:00,0.6655,294.0,13.0,0.0442,327.83,D,Abandoned Calls
May,1,20:00:00,0.6429,263.0,11.0,0.0418,307.49,D,Abandoned Calls
May,1,21:00:00,0.7725,200.0,11.0,0.055,324.17,D,Abandoned Calls
May,2,10:00:00,0.5589,448.0,15.0,0.0335,301.19,D,Abandoned Calls
May,2,10:30:00,0.5877,474.0,18.0,0.038,316.93,D,Abandoned Calls
May,2,11:00:00,0.3387,495.0,61.0,0.1232,339.01,D,Abandoned Calls
May,2,11:30:00,0.6318,540.0,24.0,0.0444,311.92,D,Abandoned Calls
May,2,12:00:00,0.7318,532.0,10.0,0.0188,305.75,D,Abandoned Calls
May,2,13:30:00,0.6435,556.0,23.0,0.0414,305.74,D,Abandoned Calls
May,2,14:30:00,0.8828,539.0,10.0,0.0186,306.14,D,Abandoned Calls
May,2,15:00:00,0.7972,573.0,11.0,0.0192,328.2,D,Abandoned Calls
May,2,15:30:00,0.7086,537.0,12.0,0.0223,314.38,D,Abandoned Calls
May,2,16:30:00,0.7296,512.0,9.0,0.0176,336.44,D,Abandoned Calls
May,2,18:30:00,0.4721,371.0,13.0,0.035,317.22,D,Abandoned Calls
May,2,19:00:00,0.7197,355.0,9.0,0.0254,299.79,D,Abandoned Calls
May,2,19:30:00,0.6389,298.0,10.0,0.0336,314.07,D,Abandoned Calls
May,2,21:00:00,0.6714,158.0,18.0,0.1139,392.98,D,Abandoned Calls
May,2,21:30:00,0.5306,158.0,11.0,0.0696,343.48,D,Abandoned Calls
May,3,10:30:00,0.6282,287.0,10.0,0.0348,284.6,D,Abandoned Calls
May,3,11:00:00,0.5203,360.0,16.0,0.0444,293.26,D,Abandoned Calls
May,3,13:30:00,0.6307,394.0,23.0,0.0584,298.62,D,Abandoned Calls
May,3,14:00:00,0.6592,364.0,9.0,0.0247,340.88,D,Abandoned Calls
May,3,14:30:00,0.7209,357.0,13.0,0.0364,309.91,D,Abandoned Calls
May,4,10:30:00,0.5422,181.0,15.0,0.0829,317.52,D,Abandoned Calls
May,5,08:30:00,0.8622,205.0,9.0,0.0439,312.75,D,Abandoned Calls
May,5,09:30:00,0.5925,391.0,18.0,0.046,309.41,D,Abandoned Calls
May,5,10:30:00,0.7978,469.0,19.0,0.0405,341.14,D,Abandoned Calls
May,5,11:00:00,0.391,472.0,50.0,0.1059,336.47,D,Abandoned Calls
May,5,12:00:00,0.7391,615.0,17.0,0.0276,326.24,D,Abandoned Calls
May,5,12:30:00,0.7291,597.0,10.0,0.0168,318.3,D,Abandoned Calls
May,5,15:30:00,0.7749,583.0,10.0,0.0172,339.7,D,Abandoned Calls
May,5,16:30:00,0.9054,583.0,12.0,0.0206,337.24,D,Abandoned Calls
May,8,02:00:00,0.5366,60.0,19.0,0.3167,290.05,D,Abandoned Calls
May,9,11:30:00,0.7692,444.0,15.0,0.0338,329.64,D,Abandoned Calls
May,9,12:00:00,0.645,445.0,14.0,0.0315,330.16,D,Abandoned Calls
May,12,09:30:00,0.6534,288.0,11.0,0.0382,313.4,D,Abandoned Calls
May,12,10:00:00,0.3528,376.0,33.0,0.0878,310.8,D,Abandoned Calls
May,12,10:30:00,0.4459,504.0,42.0,0.0833,318.16,D,Abandoned Calls
May,12,11:30:00,0.7664,441.0,13.0,0.0295,342.6,D,Abandoned Calls
May,12,12:00:00,0.4264,549.0,26.0,0.0474,339.37,D,Abandoned Calls
May,12,12:30:00,0.4733,528.0,23.0,0.0436,327.15,D,Abandoned Calls
May,12,13:00:00,0.6424,504.0,9.0,0.0179,329.41,D,Abandoned Calls
May,12,14:30:00,0.5586,535.0,23.0,0.043,332.57,D,Abandoned Calls
May,12,17:30:00,0.7609,469.0,9.0,0.0192,339.3,D,Abandoned Calls
May,12,19:30:00,0.7057,344.0,11.0,0.032,332.03,D,Abandoned Calls
May,13,11:30:00,0.8482,457.0,9.0,0.0197,327.63,D,Abandoned Calls
May,14,10:00:00,0.7565,355.0,10.0,0.0282,294.71,D,Abandoned Calls
May,14,10:30:00,0.3353,392.0,49.0,0.125,312.23,D,Abandoned Calls
May,14,13:30:00,0.563,489.0,29.0,0.0593,326.81,D,Abandoned Calls
May,14,14:30:00,0.6593,564.0,21.0,0.0372,329.38,D,Abandoned Calls
May,14,21:00:00,0.5741,182.0,20.0,0.1099,326.23,D,Abandoned Calls
May,14,21:30:00,0.4626,156.0,9.0,0.0577,359.35,D,Abandoned Calls
May,15,12:30:00,0.6607,468.0,23.0,0.0491,310.22,D,Abandoned Calls
May,15,13:00:00,0.6834,469.0,11.0,0.0235,327.38,D,Abandoned Calls
May,15,14:00:00,0.7477,459.0,19.0,0.0414,346.33,D,Abandoned Calls
May,15,14:30:00,0.3495,487.0,55.0,0.1129,316.69,D,Abandoned Calls
May,15,15:00:00,0.7089,516.0,11.0,0.0213,318.45,D,Abandoned Calls
May,15,16:00:00,0.8015,531.0,12.0,0.0226,313.93,D,Abandoned Calls
May,15,16:30:00,0.7126,447.0,12.0,0.0268,339.7,D,Abandoned Calls
May,15,19:00:00,0.7315,319.0,21.0,0.0658,334.34,D,Abandoned Calls
May,15,19:30:00,0.4007,313.0,16.0,0.0511,328.25,D,Abandoned Calls
May,15,20:00:00,0.4708,266.0,9.0,0.0338,333.16,D,Abandoned Calls
May,16,08:30:00,0.7,171.0,11.0,0.0643,334.35,D,Abandoned Calls
May,16,10:30:00,0.6785,371.0,32.0,0.0863,329.74,D,Abandoned Calls
May,16,11:00:00,0.4207,442.0,26.0,0.0588,314.86,D,Abandoned Calls
May,16,12:30:00,0.7173,438.0,10.0,0.0228,341.78,D,Abandoned Calls
May,16,13:00:00,0.5899,436.0,19.0,0.0436,311.65,D,Abandoned Calls
May,16,13:30:00,0.6326,474.0,14.0,0.0295,315.72,D,Abandoned Calls
May,16,14:00:00,0.9016,457.0,10.0,0.0219,305.45,D,Abandoned Calls
May,16,14:30:00,0.5195,465.0,55.0,0.1183,320.08,D,Abandoned Calls
May,16,15:30:00,0.617,457.0,34.0,0.0744,328.7,D,Abandoned Calls
May,16,16:00:00,0.5395,550.0,18.0,0.0327,332.26,D,Abandoned Calls
May,16,17:30:00,0.756,346.0,10.0,0.0289,324.23,D,Abandoned Calls
May,16,21:00:00,0.6479,158.0,16.0,0.1013,331.04,D,Abandoned Calls
May,16,21:30:00,0.5105,153.0,10.0,0.0654,296.91,D,Abandoned Calls
May,17,09:30:00,0.436,181.0,9.0,0.0497,262.18,D,Abandoned Calls
May,17,10:00:00,0.4632,240.0,9.0,0.0375,310.03,D,Abandoned Calls
May,17,12:30:00,0.5563,301.0,17.0,0.0565,308.55,D,Abandoned Calls
May,17,13:00:00,0.6024,350.0,18.0,0.0514,306.86,D,Abandoned Calls
May,17,14:30:00,0.4455,337.0,25.0,0.0742,305.25,D,Abandoned Calls
May,18,09:00:00,0.6437,97.0,10.0,0.1031,316.72,D,Abandoned Calls
May,18,14:30:00,0.6718,205.0,10.0,0.0488,293.32,D,Abandoned Calls
May,19,10:30:00,0.8274,455.0,9.0,0.0198,304.74,D,Abandoned Calls
May,19,12:00:00,0.6198,499.0,15.0,0.0301,341.12,D,Abandoned Calls
May,19,12:30:00,0.3415,538.0,46.0,0.0855,348.03,D,Abandoned Calls
May,19,14:30:00,0.8792,572.0,9.0,0.0157,330.73,D,Abandoned Calls
May,19,19:30:00,0.7622,317.0,10.0,0.0315,356.11,D,Abandoned Calls
May,20,10:00:00,0.6455,359.0,12.0,0.0334,313.09,D,Abandoned Calls
May,20,10:30:00,0.8005,436.0,10.0,0.0229,325.72,D,Abandoned Calls
May,20,11:30:00,0.8858,447.0,18.0,0.0403,316.71,D,Abandoned Calls
May,20,12:30:00,0.7305,468.0,19.0,0.0406,349.77,D,Abandoned Calls
May,20,13:00:00,0.7244,449.0,10.0,0.0223,342.54,D,Abandoned Calls
May,20,13:30:00,0.5203,406.0,110.0,0.2709,384.88,D,Abandoned Calls
May,20,14:00:00,0.5146,559.0,46.0,0.0823,340.48,D,Abandoned Calls
May,21,10:30:00,0.5467,400.0,25.0,0.0625,337.28,D,Abandoned Calls
May,21,12:00:00,0.9014,426.0,10.0,0.0235,320.31,D,Abandoned Calls
May,21,12:30:00,0.5281,484.0,22.0,0.0455,346.39,D,Abandoned Calls
May,22,09:30:00,0.7143,272.0,13.0,0.0478,316.3,D,Abandoned Calls
May,22,13:30:00,0.4298,500.0,30.0,0.06,324.96,D,Abandoned Calls
May,22,17:00:00,0.8354,501.0,9.0,0.018,376.94,D,Abandoned Calls
May,23,14:30:00,0.7364,470.0,11.0,0.0234,310.16,D,Abandoned Calls
May,23,15:00:00,0.8309,374.0,37.0,0.0989,366.44,D,Abandoned Calls
May,23,15:30:00,0.6512,387.0,172.0,0.4444,358.95,D,Abandoned Calls
May,23,16:00:00,0.4694,605.0,147.0,0.243,277.4,D,Abandoned Calls
May,23,16:30:00,0.4758,511.0,36.0,0.0705,308.63,D,Abandoned Calls
May,24,14:30:00,0.4233,354.0,28.0,0.0791,298.77,D,Abandoned Calls
May,27,11:00:00,0.6871,451.0,10.0,0.0222,326.17,D,Abandoned Calls
May,27,11:30:00,0.63,450.0,23.0,0.0511,329.31,D,Abandoned Calls
May,27,13:00:00,0.5,497.0,19.0,0.0382,307.26,D,Abandoned Calls
May,27,14:00:00,0.5758,578.0,17.0,0.0294,323.95,D,Abandoned Calls
May,27,15:00:00,0.6445,478.0,11.0,0.023,333.82,D,Abandoned Calls
May,27,15:30:00,0.4175,521.0,42.0,0.0806,333.66,D,Abandoned Calls
May,27,16:00:00,0.6649,567.0,12.0,0.0212,330.59,D,Abandoned Calls
May,27,20:00:00,0.5285,285.0,22.0,0.0772,324.03,D,Abandoned Calls
May,27,21:30:00,0.538,171.0,13.0,0.076,346.53,D,Abandoned Calls
May,28,10:30:00,0.63,388.0,15.0,0.0387,315.14,D,Abandoned Calls
May,28,13:00:00,0.6651,465.0,26.0,0.0559,333.18,D,Abandoned Calls
May,28,16:00:00,0.7731,488.0,12.0,0.0246,324.57,D,Abandoned Calls
May,28,17:00:00,0.6182,342.0,122.0,0.3567,381.02,D,Abandoned Calls
May,28,17:30:00,0.4453,508.0,124.0,0.2441,299.87,D,Abandoned Calls
May,28,18:00:00,0.3333,428.0,41.0,0.0958,309.41,D,Abandoned Calls
May,29,10:30:00,0.7912,353.0,13.0,0.0368,302.01,D,Abandoned Calls
May,29,14:00:00,0.7112,474.0,17.0,0.0359,307.69,D,Abandoned Calls
May,30,17:30:00,0.5154,380.0,23.0,0.0605,318.43,D,Abandoned Calls
May,31,10:30:00,0.4319,255.0,42.0,0.1647,299.29,D,Abandoned Calls
May,31,11:00:00,0.7053,317.0,15.0,0.0473,321.12,D,Abandoned Calls
May,31,14:30:00,0.4742,344.0,15.0,0.0436,311.12,D,Abandoned Calls
June,1,10:30:00,0.5355,166.0,11.0,0.0663,358.92,D,Abandoned Calls
June,2,09:30:00,0.5836,367.0,14.0,0.0381,312.61,D,Abandoned Calls
June,2,10:30:00,0.8705,511.0,9.0,0.0176,312.05,D,Abandoned Calls
June,2,12:00:00,0.7424,546.0,22.0,0.0403,328.8,D,Abandoned Calls
June,2,12:30:00,0.7458,604.0,10.0,0.0166,334.06,D,Abandoned Calls
June,2,14:00:00,0.7575,613.0,11.0,0.0179,316.0,D,Abandoned Calls
June,3,19:30:00,0.6006,324.0,11.0,0.034,339.86,D,Abandoned Calls
June,4,09:30:00,0.7453,327.0,9.0,0.0275,281.74,D,Abandoned Calls
June,4,13:00:00,0.5277,514.0,27.0,0.0525,338.45,D,Abandoned Calls
June,5,13:00:00,0.5751,489.0,23.0,0.047,341.59,D,Abandoned Calls
June,5,14:00:00,0.832,521.0,9.0,0.0173,314.01,D,Abandoned Calls
June,5,14:30:00,0.762,513.0,13.0,0.0253,333.92,D,Abandoned Calls
June,5,19:30:00,0.6557,282.0,9.0,0.0319,310.95,D,Abandoned Calls
June,5,20:00:00,0.6009,238.0,20.0,0.084,336.71,D,Abandoned Calls
June,6,09:30:00,0.7321,298.0,18.0,0.0604,313.76,D,Abandoned Calls
June,6,10:30:00,0.6685,386.0,15.0,0.0389,304.64,D,Abandoned Calls
June,6,13:00:00,0.7009,474.0,26.0,0.0549,334.55,D,Abandoned Calls
June,6,13:30:00,0.6336,475.0,11.0,0.0232,343.59,D,Abandoned Calls
June,6,21:00:00,0.6452,138.0,14.0,0.1014,317.44,D,Abandoned Calls
June,7,14:30:00,0.5506,334.0,18.0,0.0539,313.57,D,Abandoned Calls
June,8,15:30:00,0.5934,195.0,13.0,0.0667,299.41,D,Abandoned Calls
June,8,20:00:00,0.8374,132.0,9.0,0.0682,358.77,D,Abandoned Calls
June,9,10:30:00,0.5085,429.0,16.0,0.0373,303.88,D,Abandoned Calls
June,9,11:30:00,0.7665,483.0,12.0,0.0248,316.29,D,Abandoned Calls
June,9,19:00:00,0.8373,385.0,10.0,0.026,338.5,D,Abandoned Calls
June,9,19:30:00,0.4922,346.0,27.0,0.078,335.94,D,Abandoned Calls
June,9,20:00:00,0.6601,321.0,15.0,0.0467,319.38,D,Abandoned Calls
June,10,12:30:00,0.8361,487.0,11.0,0.0226,320.78,D,Abandoned Calls
June,10,13:00:00,0.3459,502.0,25.0,0.0498,326.94,D,Abandoned Calls
June,10,13:30:00,0.9103,502.0,25.0,0.0,333.69,D,Abandoned Calls
June,10,14:00:00,0.9014,502.0,25.0,0.0122,318.46,D,Abandoned Calls
June,10,14:30:00,0.4662,502.0,25.0,0.052,335.18,D,Abandoned Calls
June,10,15:00:00,0.8733,502.0,25.0,0.0,325.72,D,Abandoned Calls
June,10,15:30:00,0.9685,502.0,25.0,0.0059,321.97,D,Abandoned Calls
June,10,16:00:00,0.983,502.0,25.0,0.0019,332.77,D,Abandoned Calls
June,10,16:30:00,0.9936,502.0,25.0,0.0,340.59,D,Abandoned Calls
June,10,17:00:00,0.9978,502.0,25.0,0.0022,334.01,D,Abandoned Calls
June,10,17:30:00,0.9953,502.0,25.0,0.0,335.75,D,Abandoned Calls
June,10,18:00:00,0.9853,502.0,25.0,0.0,322.45,D,Abandoned Calls
June,10,18:30:00,0.9736,502.0,25.0,0.0029,341.85,D,Abandoned Calls
June,10,19:00:00,0.9865,502.0,25.0,0.0034,328.05,D,Abandoned Calls
June,10,19:30:00,0.7563,502.0,25.0,0.0106,321.63,D,Abandoned Calls
June,10,20:00:00,0.5323,502.0,25.0,0.0606,362.44,D,Abandoned Calls
June,10,20:30:00,0.9091,502.0,25.0,0.0135,307.46,D,Abandoned Calls
June,10,21:00:00,0.764,502.0,25.0,0.0,310.73,D,Abandoned Calls
June,10,21:30:00,0.7436,502.0,25.0,0.025,366.73,D,Abandoned Calls
June,11,10:30:00,0.8582,397.0,9.0,0.0227,296.4,D,Abandoned Calls
June,11,12:30:00,0.7785,447.0,9.0,0.0201,319.63,D,Abandoned Calls
June,11,15:30:00,0.6973,502.0,13.0,0.0259,324.4,D,Abandoned Calls
June,11,17:30:00,0.6818,407.0,11.0,0.027,320.39,D,Abandoned Calls
June,11,21:00:00,0.6331,182.0,13.0,0.0714,339.17,D,Abandoned Calls
June,12,09:30:00,0.8597,287.0,9.0,0.0314,299.92,D,Abandoned Calls
June,13,15:30:00,0.629,453.0,11.0,0.0243,319.93,D,Abandoned Calls
June,13,16:30:00,0.5823,495.0,9.0,0.0182,320.45,D,Abandoned Calls
June,13,19:30:00,0.8075,249.0,10.0,0.0402,329.84,D,Abandoned Calls
June,13,20:00:00,0.4677,216.0,30.0,0.1389,300.7,D,Abandoned Calls
June,13,21:00:00,0.6754,125.0,11.0,0.088,278.2,D,Abandoned Calls
June,13,21:30:00,0.5846,141.0,11.0,0.078,324.53,D,Abandoned Calls
June,14,11:30:00,0.7266,288.0,10.0,0.0347,289.43,D,Abandoned Calls
June,14,12:30:00,0.7934,322.0,17.0,0.0528,286.09,D,Abandoned Calls
June,14,13:00:00,0.4041,325.0,33.0,0.1015,328.96,D,Abandoned Calls
June,14,15:00:00,0.6325,342.0,10.0,0.0292,295.41,D,Abandoned Calls
June,15,16:30:00,0.75,189.0,9.0,0.0476,313.53,D,Abandoned Calls
June,16,10:30:00,0.7324,421.0,10.0,0.0238,326.92,D,Abandoned Calls
June,16,13:00:00,0.8034,538.0,14.0,0.026,333.06,D,Abandoned Calls
June,16,14:00:00,0.862,540.0,11.0,0.0204,332.32,D,Abandoned Calls
June,16,15:30:00,0.8499,542.0,9.0,0.0166,347.36,D,Abandoned Calls
June,16,21:00:00,0.4667,185.0,20.0,0.1081,403.08,D,Abandoned Calls
June,16,21:30:00,0.5673,180.0,9.0,0.05,369.51,D,Abandoned Calls
June,17,10:30:00,0.5973,389.0,14.0,0.036,296.01,D,Abandoned Calls
June,17,12:30:00,0.8063,456.0,12.0,0.0263,311.37,D,Abandoned Calls
