Portfolio,Date,slot,interval_cv,cv_share
B,2025-08-28,4,4.411566582866294,0.0005229453038011255
B,2025-08-28,5,3.4633758554941565,0.0004105471616280413
B,2025-08-28,6,3.1843985506880994,0.0003774773056766358
B,2025-08-28,7,3.1212891480230733,0.0003699963428192358
B,2025-08-28,8,2.8201379204022574,0.0003342979990993667
B,2025-08-28,9,2.5372752252946573,0.0003007675705659859
B,2025-08-28,10,2.552329466400905,0.00030255209416795933
B,2025-08-28,11,3.144900714804361,0.0003727952483172547
B,2025-08-28,12,4.629499006411799,0.0005487789244205546
B,2025-08-28,13,8.377760690816533,0.0009930963360379958
B,2025-08-28,14,21.172642613143328,0.0025097964216623195
B,2025-08-28,15,37.94455087762453,0.004497931588148948
B,2025-08-28,16,70.11903043911134,0.008311881275380672
B,2025-08-28,17,110.8412430779704,0.01313907575604201
B,2025-08-28,18,164.58679735304156,0.019510051843651205
B,2025-08-28,19,206.46674298862234,0.024474483521647977
B,2025-08-28,20,246.7890380386721,0.029254271934408736
B,2025-08-28,21,281.85366462637614,0.033410818471595084
B,2025-08-28,22,305.9883343447017,0.036271732378461555
B,2025-08-28,23,336.1426128386806,0.0398462082549408
B,2025-08-28,24,358.9962735154061,0.04255527187238099
B,2025-08-28,25,364.530489114098,0.04321129553272854
B,2025-08-28,26,370.929159376765,0.043969791296439666
B,2025-08-28,27,382.423386518942,0.045332312294801086
B,2025-08-28,28,400.1711244394358,0.04743612191079135
B,2025-08-28,29,403.895178364713,0.047877569744513154
B,2025-08-28,30,396.4686157470276,0.046997228040188195
B,2025-08-28,31,394.1648424587698,0.046724139694022025
B,2025-08-28,32,389.496298822652,0.046170732435117594
B,2025-08-28,33,376.4726745677613,0.04462691732666682
B,2025-08-28,34,356.87325385328626,0.042303609987350194
B,2025-08-28,35,340.29425997797836,0.040338342813890274
B,2025-08-28,36,319.8082695467057,0.037909941861866484
B,2025-08-28,37,290.78856401978237,0.034469957802250165
B,2025-08-28,38,262.148101414464,0.031074929043914654
B,2025-08-28,39,234.88484758281686,0.02784315405201717
B,2025-08-28,40,202.3545399150709,0.02398702464616772
B,2025-08-28,41,174.66756572407695,0.020705022015656348
B,2025-08-28,42,144.77325686207317,0.017161362833342006
B,2025-08-28,43,117.9272181323169,0.013979044349492282
B,2025-08-28,44,95.00214972231758,0.011261516088468182
B,2025-08-28,45,74.98135819571306,0.008888259624906716
B,2025-08-28,46,56.483924424626274,0.006695581368495291
B,2025-08-28,47,42.61531579621011,0.005051602156971327
B,2025-08-29,0,26.040585499842646,0.003003527739312877
B,2025-08-29,1,19.8143364336642,0.0022853905921181314
B,2025-08-29,2,9.659542330241147,0.0011141340634649535
B,2025-08-29,3,5.6614076712189965,0.0006529881973724332
B,2025-08-29,4,4.412398888003645,0.0005089272073821966
B,2025-08-29,5,3.3937248267429325,0.0003914330826693117
B,2025-08-29,6,3.2114905464372248,0.0003704141345371655
B,2025-08-29,7,2.7109854526612436,0.0003126857500185979
B,2025-08-29,8,2.6085081299519928,0.00030086598961383997
B,2025-08-29,9,2.775336991378143,0.00032010807282331524
B,2025-08-29,10,2.6182243209152043,0.00030198665754500626
B,2025-08-29,11,3.021198428338268,0.0003484657933492812
B,2025-08-29,12,4.447290296644747,0.0005129515913085059
B,2025-08-29,13,8.8722592911792,0.0010233286379676123
B,2025-08-29,14,24.59302413281011,0.0028365656439227347
B,2025-08-29,15,41.75496875756292,0.004816028691760429
B,2025-08-29,16,76.95929361237421,0.00887650445356104
B,2025-08-29,17,114.18525521510625,0.013170156310854239
B,2025-08-29,18,164.27321675694515,0.018947314504837963
B,2025-08-29,19,203.48208946497502,0.02346967583217705
B,2025-08-29,20,249.03302643624556,0.028723532460927976
B,2025-08-29,21,282.4769560003536,0.032580963783201106
B,2025-08-29,22,309.4813017865403,0.03569565187849369
B,2025-08-29,23,338.0992022674906,0.038996447781717486
B,2025-08-29,24,367.88447661121296,0.042431888882492844
B,2025-08-29,25,376.1849803608397,0.04338927109121565
B,2025-08-29,26,385.82236526561013,0.0445008495116044
B,2025-08-29,27,394.236405889213,0.045471327092181435
B,2025-08-29,28,409.7698324676374,0.0472629564553215
B,2025-08-29,29,417.8686962461348,0.0481970814586084
B,2025-08-29,30,419.5615617722561,0.048392336997953415
B,2025-08-29,31,415.0012073966403,0.04786634456708654
B,2025-08-29,32,412.8486501727425,0.047618068070673876
B,2025-08-29,33,398.4013182076027,0.04595170913582499
B,2025-08-29,34,379.3918445702177,0.04375915162286248
B,2025-08-29,35,356.1958319968166,0.04108371764669165
B,2025-08-29,36,323.86825774154755,0.03735504702901356
B,2025-08-29,37,291.06704556771496,0.03357174689362341
B,2025-08-29,38,264.43896265815255,0.030500457053996836
B,2025-08-29,39,233.23108787992754,0.02690093285812313
B,2025-08-29,40,199.2864779351014,0.02298575293369105
B,2025-08-29,41,175.98787598253142,0.020298486272494972
B,2025-08-29,42,148.03404012515924,0.01707428375146012
B,2025-08-29,43,121.47984980390574,0.014011516701719231
B,2025-08-29,44,96.14213894380389,0.011089058701707484
B,2025-08-29,45,76.7027265603974,0.008846911944682513
B,2025-08-29,46,56.98312410682804,0.006572447993867133
B,2025-08-29,47,46.025618200383356,0.005308606482166477
B,2025-08-30,0,29.796724795183355,0.005064886077712622
B,2025-08-30,1,20.443358060632384,0.0034749886215591336
B,2025-08-30,2,9.39967289350533,0.0015977686373457982
B,2025-08-30,3,5.195115123756828,0.000883072433071023
B,2025-08-30,4,3.8460108472746235,0.0006537499315442161
B,2025-08-30,5,2.7988244016106463,0.0004757478160140483
B,2025-08-30,6,2.2064834862648475,0.00037506093596206824
B,2025-08-30,7,1.9304107215967032,0.0003281337279613638
B,2025-08-30,8,1.8461152205732092,0.0003138050689398622
B,2025-08-30,9,1.9097145274495686,0.00032461576193261406
B,2025-08-30,10,1.9945406770455767,0.0003390346212894062
B,2025-08-30,11,2.1144695909687266,0.0003594202942323179
B,2025-08-30,12,2.9962843033548934,0.0005093123072165381
B,2025-08-30,13,5.130606585430205,0.0008721071877324843
B,2025-08-30,14,9.172317475405618,0.001559122467347547
B,2025-08-30,15,15.293780819718231,0.0025996567771066174
B,2025-08-30,16,27.223060860121674,0.004627411330974277
B,2025-08-30,17,42.63451845116069,0.007247070958891839
B,2025-08-30,18,92.09959312243166,0.01565520875785002
B,2025-08-30,19,127.02304780738939,0.02159154305751987
B,2025-08-30,20,157.7344690662777,0.026811910431119787
B,2025-08-30,21,184.14466045290885,0.03130114915058794
B,2025-08-30,22,214.22062617838432,0.03641350096521916
B,2025-08-30,23,239.51336030838792,0.040712792845212974
B,2025-08-30,24,251.63075151425727,0.04277252277991794
B,2025-08-30,25,262.0869532825428,0.04454988157105946
B,2025-08-30,26,274.926455334475,0.046732356847607515
B,2025-08-30,27,286.6435514631721,0.04872404410388784
B,2025-08-30,28,293.23006234766075,0.049843627800044324
B,2025-08-30,29,288.3137264350177,0.04900794262026478
B,2025-08-30,30,284.60107541036405,0.048376861365011736
B,2025-08-30,31,283.6801502573262,0.04822032130840153
B,2025-08-30,32,280.62824151220104,0.047701553886146705
B,2025-08-30,33,267.582106341019,0.045483954842940516
B,2025-08-30,34,256.2198639771215,0.043552586091640574
B,2025-08-30,35,243.30604557056031,0.04135747842436857
B,2025-08-30,36,221.9402209605468,0.037725687737641816
B,2025-08-30,37,204.01957585765626,0.034679513149355135
B,2025-08-30,38,181.00425876995985,0.030767339583538986
B,2025-08-30,39,158.83099708085334,0.026998299690779083
B,2025-08-30,40,140.17703455151863,0.023827474851524498
B,2025-08-30,41,121.7200381032511,0.020690130563190735
B,2025-08-30,42,101.16147520553122,0.01719555927342023
B,2025-08-30,43,86.06116401944435,0.01462878871654672
B,2025-08-30,44,68.15677250282518,0.011585376934017538
B,2025-08-30,45,53.93186694332109,0.009167408965378394
B,2025-08-30,46,41.12751377794592,0.00699090834233315
B,2025-08-30,47,31.35233300459537,0.005329310386638682
B,2025-08-31,0,23.731928846299827,0.006813645950703367
B,2025-08-31,1,16.471152321936497,0.004729013012327447
B,2025-08-31,2,7.79697701613251,0.0022385808257629944
B,2025-08-31,3,5.175360798126186,0.0014858917020172798
B,2025-08-31,4,3.7544395365793686,0.0010779326834853198
B,2025-08-31,5,2.690962394998387,0.0007725990223940245
B,2025-08-31,6,2.2995420067859436,0.0006602187788647555
B,2025-08-31,7,1.3813076301091274,0.000396585595782121
B,2025-08-31,8,1.1376537765457253,0.00032663042680038053
B,2025-08-31,9,1.1528606052957868,0.0003309964413711705
B,2025-08-31,10,1.2261942516125468,0.0003520511776091148
B,2025-08-31,11,1.5064362805903275,0.0004325111342493045
B,2025-08-31,12,1.7521457224647699,0.0005030564807535946
B,2025-08-31,13,2.5723157890666988,0.000738534536051306
B,2025-08-31,14,5.019763404686871,0.0014412183188879904
B,2025-08-31,15,8.159827355151448,0.0023427583563455203
B,2025-08-31,16,14.808190666635147,0.004251562063346296
B,2025-08-31,17,22.581504546607007,0.006483348994144992
B,2025-08-31,18,45.00113016433613,0.012920221120969317
B,2025-08-31,19,59.677969213932876,0.017134070977299132
B,2025-08-31,20,73.4596323376774,0.02109090793502079
B,2025-08-31,21,82.90323216875532,0.023802248684684273
B,2025-08-31,22,92.21279492632452,0.02647510620910839
B,2025-08-31,23,106.32904020404159,0.03052800465232317
B,2025-08-31,24,119.91502476586959,0.03442866057016066
B,2025-08-31,25,136.92481464815404,0.03931232117374506
B,2025-08-31,26,153.33131458079987,0.044022771915245444
B,2025-08-31,27,161.56115894998584,0.04638563277346708
B,2025-08-31,28,171.27801326111324,0.0491754272928835
B,2025-08-31,29,171.46317848649548,0.04922858986118159
B,2025-08-31,30,176.50712241924734,0.05067675062281003
B,2025-08-31,31,181.46813519710028,0.05210110111889184
B,2025-08-31,32,177.84369635710695,0.05106049278125379
B,2025-08-31,33,168.45219486889744,0.048364109925035155
B,2025-08-31,34,163.06701615135256,0.04681797764896714
B,2025-08-31,35,155.31460572913704,0.0445921922851384
B,2025-08-31,36,142.2719108390444,0.040847519620742005
B,2025-08-31,37,128.6366799837235,0.036932724657974016
B,2025-08-31,38,116.4343299879052,0.03342932241972587
B,2025-08-31,39,106.05713764653433,0.03044993903144827
B,2025-08-31,40,92.86128107403253,0.02666129229802829
B,2025-08-31,41,83.08813166412223,0.02385533495955275
B,2025-08-31,42,73.49516580210762,0.021101109905859207
B,2025-08-31,43,63.2977273382988,0.0181733354402236
B,2025-08-31,44,52.21780141660866,0.014992191046973488
B,2025-08-31,45,42.565190902128926,0.012220841487834892
B,2025-08-31,46,33.81222035095306,0.009707786491803923
B,2025-08-31,47,28.333785614588898,0.008134879590751909
C,2025-08-01,0,75.39547080341288,0.0031311711783468116
C,2025-08-01,1,59.16057892646284,0.002456936705281068
C,2025-08-01,2,41.66357293960686,0.0017302866788324622
C,2025-08-01,3,29.23019070104343,0.0012139287636963093
C,2025-08-01,4,20.73960712738425,0.0008613151346561007
C,2025-08-01,5,17.358315323859095,0.0007208902082253871
C,2025-08-01,6,13.57008630982363,0.0005635651941452564
C,2025-08-01,7,13.10037974566298,0.0005440582975066647
C,2025-08-01,8,13.69686438971882,0.0005688302832226762
C,2025-08-01,9,15.020416960154742,0.0006237973736515114
C,2025-08-01,10,18.027073124350736,0.000748663695516871
C,2025-08-01,11,21.88649764934245,0.0009089454565946447
C,2025-08-01,12,37.77480364783172,0.0015687862306504306
C,2025-08-01,13,62.40332795108832,0.002591607955109777
C,2025-08-01,14,105.1336307305982,0.004366195885651323
C,2025-08-01,15,174.71167733519215,0.007255769647210937
C,2025-08-01,16,297.6640979916319,0.012361979234670537
C,2025-08-01,17,435.78093084004416,0.018097966312556342
C,2025-08-01,18,608.4162800128041,0.025267506126201426
C,2025-08-01,19,758.1388076282688,0.03148547728843676
C,2025-08-01,20,872.2799530978963,0.03622575493574884
C,2025-08-01,21,961.5478240221381,0.03993304638988904
C,2025-08-01,22,1026.3732716195852,0.04262524488639832
C,2025-08-01,23,1070.5341034285507,0.044459242635846614
C,2025-08-01,24,1083.9820658600609,0.04501773602973798
C,2025-08-01,25,1086.2625233465578,0.045112443346756834
C,2025-08-01,26,1082.3043112048645,0.04494805893952675
C,2025-08-01,27,1082.070129524571,0.044938333382805395
C,2025-08-01,28,1096.8863522704742,0.04555365057811679
C,2025-08-01,29,1095.1735516210645,0.045482518029032123
C,2025-08-01,30,1085.957695999188,0.0450997838780343
C,2025-08-01,31,1077.1734640086129,0.0447349750408494
C,2025-08-01,32,1059.0358323193998,0.0439817198521284
C,2025-08-01,33,1012.7811495175454,0.0420607645465985
C,2025-08-01,34,954.1301579939218,0.03962499098774541
C,2025-08-01,35,876.4596075581298,0.03639933583446696
C,2025-08-01,36,773.7619115208942,0.03213430422861806
C,2025-08-01,37,696.776359530043,0.028937097036008264
C,2025-08-01,38,619.2037545314221,0.025715509553196646
C,2025-08-01,39,542.8373069624163,0.02254401374485719
C,2025-08-01,40,464.233244816307,0.01927958988397803
C,2025-08-01,41,394.17110691542547,0.01636991182837433
C,2025-08-01,42,332.2706955190211,0.013799189979609664
C,2025-08-01,43,272.98111659099243,0.011336895908924475
C,2025-08-01,44,222.09967395478364,0.009223791434643617
C,2025-08-01,45,175.5543121484004,0.00729076424055818
C,2025-08-01,46,134.9487078164247,0.005604414959775103
C,2025-08-01,47,108.33720616302672,0.004499240257611475
C,2025-08-02,0,67.07912757205546,0.004439386338322664
C,2025-08-02,1,52.47987077701125,0.003473188006420334
C,2025-08-02,2,39.8595287487931,0.002637956899324494
C,2025-08-02,3,31.874396371752603,0.0021094901635838915
C,2025-08-02,4,21.253089331438773,0.0014065578644234793
C,2025-08-02,5,15.24558096031581,0.0010089729292068702
C,2025-08-02,6,12.469480921571144,0.0008252469173773093
C,2025-08-02,7,12.03972410173699,0.0007968050365146916
C,2025-08-02,8,11.628962066021886,0.0007696202558584968
C,2025-08-02,9,11.53381742952567,0.0007633234566198325
C,2025-08-02,10,11.890593706262933,0.00078693538757531
C,2025-08-02,11,13.870890438354095,0.0009179940726905424
C,2025-08-02,12,21.692422343728165,0.0014356335105048421
C,2025-08-02,13,37.51304383695053,0.0024826633909298826
C,2025-08-02,14,64.77797587645718,0.0042870930427834
C,2025-08-02,15,107.76101917458227,0.007131768310693731
C,2025-08-02,16,181.68590674056696,0.012024216197257907
C,2025-08-02,17,263.84480900507856,0.017461602184320222
C,2025-08-02,18,365.8037847872375,0.024209383506766213
C,2025-08-02,19,452.6207748445325,0.02995504797118018
C,2025-08-02,20,546.7581340873709,0.03618518425462415
C,2025-08-02,21,614.7030494481534,0.04068186958624443
C,2025-08-02,22,663.8377447125275,0.04393366940519706
C,2025-08-02,23,684.1580923426974,0.04527849717688268
C,2025-08-02,24,697.5330863930367,0.04616367216366887
C,2025-08-02,25,698.1323711856598,0.04620333363240634
C,2025-08-02,26,691.0670717211683,0.04573574266850882
C,2025-08-02,27,692.4467693430896,0.045827052901594285
C,2025-08-02,28,695.3070401247439,0.04601634944571436
C,2025-08-02,29,683.5453846394416,0.04523794736197496
C,2025-08-02,30,656.9970610814745,0.04348094381743709
C,2025-08-02,31,635.2168732859035,0.042039501871998904
C,2025-08-02,32,612.6139163303653,0.04054360796362444
C,2025-08-02,33,577.0440743238515,0.0381895482676275
C,2025-08-02,34,537.432577440054,0.03556800644871304
C,2025-08-02,35,509.89307425603556,0.033745405311451725
C,2025-08-02,36,482.0680271497448,0.031903906495681325
C,2025-08-02,37,436.1923344857255,0.02886779182566019
C,2025-08-02,38,394.27962092190455,0.026093952410450334
C,2025-08-02,39,352.768707019037,0.023346704633953472
C,2025-08-02,40,312.3012484817959,0.02066851412851065
C,2025-08-02,41,266.76736125662694,0.01765502059937968
C,2025-08-02,42,224.31549448742192,0.01484549930426353
C,2025-08-02,43,183.3638260210557,0.012135263138388861
C,2025-08-02,44,152.13344111261907,0.01006839451440232
C,2025-08-02,45,126.36885390796884,0.008363259689475105
C,2025-08-02,46,99.76941396300145,0.006602873194109957
C,2025-08-02,47,86.06055144355261,0.005695602345701695
C,2025-08-03,0,53.31847941424481,0.005229865562947015
C,2025-08-03,1,42.38492264992513,0.004157422525740572
C,2025-08-03,2,32.231913471471735,0.0031615412919540693
C,2025-08-03,3,26.368275922068143,0.0025863929300704407
C,2025-08-03,4,19.412618022420975,0.0019041312430035286
C,2025-08-03,5,14.197361246031427,0.0013925807990222095
C,2025-08-03,6,11.851425287302824,0.0011624742802651127
C,2025-08-03,7,9.221935141046187,0.0009045546975033042
C,2025-08-03,8,9.17464908176435,0.0008999165357297058
C,2025-08-03,9,8.576640025126263,0.0008412594433669704
C,2025-08-03,10,9.40006456924868,0.0009220269317556332
C,2025-08-03,11,10.627974110636975,0.0010424692604842545
C,2025-08-03,12,16.25922570734747,0.001594823512245951
C,2025-08-03,13,26.117561043980324,0.002561800985186888
C,2025-08-03,14,42.12168910785395,0.004131602658936141
C,2025-08-03,15,67.37495105005301,0.006608626880829133
C,2025-08-03,16,106.92857084683833,0.010488334560749223
C,2025-08-03,17,149.32643110072883,0.014647026101101406
C,2025-08-03,18,191.8171938551406,0.018814830196678824
C,2025-08-03,19,239.12638859493148,0.023455261264828983
C,2025-08-03,20,291.4371206870924,0.028586279616193463
C,2025-08-03,21,340.39362146071346,0.033388290481678615
C,2025-08-03,22,373.03047839605557,0.03658955158372296
C,2025-08-03,23,409.8477964294494,0.04020086281799405
C,2025-08-03,24,440.7811289230567,0.04323502981099134
C,2025-08-03,25,448.0721704084363,0.04395018836767399
C,2025-08-03,26,456.1518771519586,0.04474270496831374
C,2025-08-03,27,458.46680859105084,0.044969770337523376
C,2025-08-03,28,459.20423822062725,0.04504210281712871
C,2025-08-03,29,456.91667598095273,0.044817722018730036
C,2025-08-03,30,455.05005679366434,0.04463463038682338
C,2025-08-03,31,445.06573924240615,0.043655295658892215
C,2025-08-03,32,436.6705317403657,0.042831832441428706
C,2025-08-03,33,423.4207441957098,0.041532196586141226
C,2025-08-03,34,399.2311339954414,0.03915950308930274
C,2025-08-03,35,374.8530822756399,0.036768325873039714
C,2025-08-03,36,336.81372284503846,0.033037147900445166
C,2025-08-03,37,312.7666673443708,0.030678437208864227
C,2025-08-03,38,286.21429762778746,0.028073987015967382
C,2025-08-03,39,260.8644292401728,0.02558748692890366
C,2025-08-03,40,238.77580226279466,0.023420873198900898
C,2025-08-03,41,216.43779795652398,0.021229798720600684
C,2025-08-03,42,187.56694037875624,0.01839793431866172
C,2025-08-03,43,160.66546842076647,0.01575924163028607
C,2025-08-03,44,140.0041180215296,0.01373262560289648
C,2025-08-03,45,121.76805531759992,0.01194389949167238
C,2025-08-03,46,96.21937994201042,0.009437898964395333
C,2025-08-03,47,82.47184590186797,0.008089440500428442
C,2025-08-04,0,56.9876974730798,0.0022281708427072176
C,2025-08-04,1,47.433817042722545,0.0018546221865312225
C,2025-08-04,2,34.77766896910779,0.001359777485498428
C,2025-08-04,3,24.737402836280218,0.0009672115591288793
C,2025-08-04,4,17.068630862985696,0.0006673690515712268
C,2025-08-04,5,14.479970126756221,0.0005661546030167431
C,2025-08-04,6,11.519136338126147,0.00045038850242907987
C,2025-08-04,7,10.307108391258188,0.00040299923331475556
C,2025-08-04,8,10.099465836434847,0.0003948805847839712
C,2025-08-04,9,9.954032853917193,0.0003891942779917576
C,2025-08-04,10,11.974028457521426,0.0004681744001220451
C,2025-08-04,11,16.158936174041227,0.0006318007575086497
C,2025-08-04,12,27.031729949417024,0.001056917811597475
C,2025-08-04,13,47.79878467729316,0.0018688921128125258
C,2025-08-04,14,84.0467613157598,0.0032861573864466607
C,2025-08-04,15,145.51475217024446,0.00568950391657196
C,2025-08-04,16,268.6208073726415,0.010502846706781414
C,2025-08-04,17,414.53371804793954,0.016207918284639487
C,2025-08-04,18,584.4263508521775,0.022850576745862432
C,2025-08-04,19,749.5767180556054,0.029307816627135025
C,2025-08-04,20,894.7767635608536,0.03498501577888855
C,2025-08-04,21,1004.2573724508749,0.0392656151255425
C,2025-08-04,22,1077.587308190778,0.042132753682779876
C,2025-08-04,23,1111.1537744139189,0.04344517416382229
C,2025-08-04,24,1139.9073205556258,0.04456941353439262
C,2025-08-04,25,1140.9270590367992,0.04460928444779477
C,2025-08-04,26,1132.3977412104118,0.0442757953241481
C,2025-08-04,27,1130.2816994234959,0.04419305987736534
C,2025-08-04,28,1148.0318233119565,0.04488707473068332
C,2025-08-04,29,1155.8613573575433,0.04519320289949731
C,2025-08-04,30,1154.3773843490294,0.04513518080814159
C,2025-08-04,31,1149.1023178341036,0.04492893016242194
C,2025-08-04,32,1142.4775820282512,0.044669908587279136
C,2025-08-04,33,1109.2197949451029,0.043369557199918
C,2025-08-04,34,1048.853029558001,0.04100926765553648
C,2025-08-04,35,972.3368152090958,0.03801754829563246
C,2025-08-04,36,898.6233001683202,0.035135412111679705
C,2025-08-04,37,793.5931028127922,0.03102882009746607
C,2025-08-04,38,700.7266406322192,0.027397819855810884
C,2025-08-04,39,626.3510848577642,0.024489798438292316
C,2025-08-04,40,546.4434643865386,0.021365477963189654
C,2025-08-04,41,462.2135701582006,0.018072160234524577
C,2025-08-04,42,386.53127640643936,0.01511304646568812
C,2025-08-04,43,325.40791767556306,0.012723174760539689
C,2025-08-04,44,258.8827725365359,0.010122097768866748
C,2025-08-04,45,201.52267805942512,0.007879366517806737
C,2025-08-04,46,154.88624068440035,0.0060559212028620715
C,2025-08-04,47,122.22129038265167,0.004778749232978248
C,2025-08-05,0,70.71432757156957,0.0030661374310180624
C,2025-08-05,1,55.48109017792444,0.002405631972333367
C,2025-08-05,2,40.208998790918095,0.0017434418241737022
C,2025-08-05,3,29.370539432059026,0.0012734917153908436
C,2025-08-05,4,21.32904016917518,0.0009248163798801189
C,2025-08-05,5,17.23302541199977,0.0007472152543901387
C,2025-08-05,6,13.069101694599361,0.0005666696307765408
C,2025-08-05,7,12.089066379268747,0.0005241757958317976
C,2025-08-05,8,10.88755802484984,0.0004720790020747448
C,2025-08-05,9,11.283413810014661,0.0004892431084427291
C,2025-08-05,10,13.393114345834196,0.0005807186552414775
C,2025-08-05,11,17.896629097348185,0.0007759887741121357
C,2025-08-05,12,29.540971747637364,0.0012808815742807685
C,2025-08-05,13,51.04547163847055,0.0022133057988323527
C,2025-08-05,14,89.9639966246126,0.0039007933323770803
C,2025-08-05,15,149.03836250678248,0.006462227919471989
C,2025-08-05,16,256.4154608492883,0.011118044523665105
C,2025-08-05,17,382.52847126948603,0.016586240786952523
C,2025-08-05,18,547.5572915405588,0.023741806856894542
C,2025-08-05,19,688.2289682469046,0.029841259517274624
C,2025-08-05,20,807.3063166359167,0.03500439303802266
C,2025-08-05,21,900.6711974557884,0.03905264698676618
C,2025-08-05,22,965.8948998156509,0.04188071368927073
C,2025-08-05,23,1000.9020806960277,0.04339860732324623
C,2025-08-05,24,1009.7134707277158,0.04378066473258968
C,2025-08-05,25,1015.1367149902252,0.04401581385727031
C,2025-08-05,26,1015.1317369156114,0.04401559801047615
C,2025-08-05,27,1014.4672727986666,0.04398678718287589
C,2025-08-05,28,1029.7127974179034,0.04464782540943951
C,2025-08-05,29,1033.387396403442,0.04480715416049265
C,2025-08-05,30,1023.4504601932263,0.04437629363886859
C,2025-08-05,31,1013.7049712098254,0.0439537341720429
C,2025-08-05,32,1002.4720011169525,0.043466678277628776
C,2025-08-05,33,984.4430954310428,0.04268495405762662
C,2025-08-05,34,933.5619991301968,0.04047877549018761
C,2025-08-05,35,871.820939952911,0.03780171443233365
C,2025-08-05,36,807.5982991277405,0.035017053250996855
C,2025-08-05,37,708.1941595549542,0.030706940101242433
C,2025-08-05,38,633.0421611922626,0.027448387512130364
C,2025-08-05,39,558.7217340772936,0.024225891431179536
C,2025-08-05,40,479.0679797699372,0.020772144984171063
C,2025-08-05,41,415.58794429768403,0.018019682794852537
C,2025-08-05,42,350.94279223265085,0.015216701740131417
C,2025-08-05,43,293.1348566096897,0.012710178927706269
C,2025-08-05,44,239.78451509519346,0.010396935138325172
C,2025-08-05,45,190.6000139556503,0.008264320077858487
C,2025-08-05,46,144.75175726455032,0.0062763628870723814
C,2025-08-05,47,112.52153660199062,0.004878876841780801
C,2025-08-06,0,71.46402776493196,0.003286760233865242
C,2025-08-06,1,53.62491310908434,0.0024663070003718133
C,2025-08-06,2,36.461694760226806,0.0016769394637458862
C,2025-08-06,3,26.52036604155785,0.0012197197278001127
C,2025-08-06,4,19.16156823979281,0.0008812752720320475
C,2025-08-06,5,15.908208016475031,0.0007316473355321267
C,2025-08-06,6,11.889212261421791,0.0005468064324804209
C,2025-08-06,7,11.27548316673042,0.0005185799184441162
C,2025-08-06,8,10.738228477495726,0.0004938706009978258
C,2025-08-06,9,11.545732315070996,0.0005310091668615644
C,2025-08-06,10,13.355208762465343,0.0006142302700853306
C,2025-08-06,11,18.216071841992072,0.0008377901780799371
C,2025-08-06,12,29.98607905328264,0.001379114154131566
C,2025-08-06,13,51.08639170506979,0.0023495557975012553
C,2025-08-06,14,91.60626189061895,0.004213138108385179
C,2025-08-06,15,151.1217128693084,0.00695036162761847
C,2025-08-06,16,261.08806009392987,0.012007913355743452
C,2025-08-06,17,384.76452557290435,0.01769601828509885
C,2025-08-06,18,544.5103543295969,0.02504301864184321
C,2025-08-06,19,678.2897952998982,0.031195777735358424
C,2025-08-06,20,782.128431464706,0.0359715049195008
C,2025-08-06,21,873.9007036533488,0.040192278142544675
C,2025-08-06,22,920.1643115380552,0.04232002536623535
C,2025-08-06,23,945.0974769705064,0.04346674685970227
C,2025-08-06,24,960.5424416256578,0.04417708879297511
C,2025-08-06,25,967.2003027271471,0.04448329589877879
C,2025-08-06,26,967.8061920330761,0.044511161846712784
C,2025-08-06,27,968.4064488065092,0.04453876874426294
C,2025-08-06,28,970.0033312470579,0.044612212263581745
C,2025-08-06,29,972.8805987491168,0.044744543013802915
C,2025-08-06,30,956.5384798913689,0.04399293933180191
C,2025-08-06,31,948.2351667458754,0.04361105490253762
C,2025-08-06,32,933.6155728447567,0.04293867326701728
C,2025-08-06,33,901.3681101277472,0.04145555397726842
C,2025-08-06,34,855.6812205180998,0.039354331072901615
C,2025-08-06,35,800.7761223904257,0.03682914604196411
C,2025-08-06,36,734.4711109010185,0.03377965832226549
C,2025-08-06,37,655.3352638388226,0.0301400572064031
C,2025-08-06,38,586.4554333024906,0.026972148889412254
C,2025-08-06,39,514.3041061865661,0.0236537785120069
C,2025-08-06,40,442.97696132686485,0.020373313771184513
C,2025-08-06,41,378.8865857229982,0.017425681172009298
C,2025-08-06,42,320.3539772293891,0.01473366036100764
C,2025-08-06,43,267.82515711686784,0.012317764665265504
C,2025-08-06,44,217.42985488321636,0.009999993325815958
C,2025-08-06,45,169.94204671338403,0.007815942910977512
C,2025-08-06,46,131.51694633158647,0.006048702862143516
C,2025-08-06,47,106.5437495414851,0.004900140253943113
C,2025-08-07,0,69.04966894745695,0.003286514466799474
C,2025-08-07,1,54.13769260577936,0.0025767583344016827
C,2025-08-07,2,39.225417587562035,0.0018669879860810105
C,2025-08-07,3,28.075312347860763,0.001336283310226595
C,2025-08-07,4,19.823142660072694,0.0009435098838682862
C,2025-08-07,5,15.77621753141601,0.0007508908867880062
C,2025-08-07,6,11.949309429226457,0.0005687439042944529
C,2025-08-07,7,11.787155070626591,0.0005610259433901281
C,2025-08-07,8,11.480526892149326,0.0005464315512684116
C,2025-08-07,9,11.260887953126202,0.0005359775322763543
C,2025-08-07,10,13.78835248319077,0.000656275701246586
C,2025-08-07,11,19.104487723665684,0.0009093045085038403
C,2025-08-07,12,31.55144053453353,0.0015017344376265364
C,2025-08-07,13,53.55446800470385,0.0025489989531034675
C,2025-08-07,14,92.66123292507962,0.004410339501431681
C,2025-08-07,15,149.0325518087007,0.007093410366906269
