Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,10,17:00,66,0,3e-06,285.61,218,3,0.011592,309.39,395,0,0.0,325.1,187,1,0.006834,318.37
August,10,17:30,59,0,0.0,287.64,207,1,0.006673,306.51,372,0,0.0,319.81,178,0,0.002676,313.79
August,10,18:00,46,0,0.0,301.63,191,2,0.0118,306.7,325,0,0.0,320.46,167,1,0.006965,306.22
August,10,18:30,37,0,0.0,294.25,171,4,0.025918,301.83,302,0,0.0,320.45,156,0,0.002691,303.65
August,10,19:00,29,0,0.0,286.27,154,6,0.038336,297.05,280,0,0.0,322.11,145,0,0.000336,306.82
August,10,19:30,27,0,0.0,282.83,140,4,0.028441,305.77,252,0,0.0,320.49,142,1,0.004371,316.15
August,10,20:00,26,0,0.0,298.03,122,1,0.007835,303.6,231,0,0.0,313.77,130,2,0.0132,314.18
August,10,20:30,23,0,0.0,299.49,107,0,0.000393,299.83,211,0,0.0,315.96,116,1,0.005313,310.51
August,10,21:00,19,0,1.1e-05,307.47,97,0,3e-06,300.55,189,0,0.0,317.93,94,0,0.000309,312.89
August,10,21:30,15,0,0.002213,330.03,84,0,0.0,306.03,163,0,0.0,312.95,84,0,0.000195,317.47
August,10,22:00,13,1,0.056088,298.61,68,0,0.0,301.53,140,0,0.0,312.29,76,0,0.004595,314.33
August,10,22:30,11,2,0.181485,313.0,55,0,0.0,287.66,119,0,0.0,311.1,65,1,0.014779,310.02
August,10,23:00,8,1,0.087901,345.89,43,0,0.0,262.7,95,0,0.0,309.1,53,0,0.006544,318.2
August,10,23:30,7,0,0.004875,305.36,36,0,0.0,263.02,81,0,0.0,306.2,48,0,0.00034,339.27
August,11,0:00,4,0,0.0,362.01,23,0,0.0,357.9,54,0,0.0,334.6,30,0,0.0,319.4
August,11,0:30,3,0,0.0,328.21,19,0,0.0,346.48,45,0,0.0,329.37,24,0,0.0,319.95
August,11,1:00,2,0,0.0,336.44,11,0,0.0,362.65,33,0,0.0,330.16,18,0,0.0,330.37
August,11,1:30,2,0,0.0,343.29,6,0,0.0,339.65,24,0,0.0,332.61,14,0,0.0,317.19
August,11,2:00,2,0,0.0,396.78,5,0,0.0,293.74,17,0,0.0,322.15,10,0,0.0,309.49
August,11,2:30,2,0,0.0,323.33,4,0,0.0,307.45,15,0,0.0,344.48,8,0,0.0,323.29
August,11,3:00,2,0,0.0,235.93,3,0,0.0,340.07,12,0,0.0,339.09,5,0,0.0,341.08
August,11,3:30,2,0,0.0,265.55,3,0,0.0,351.65,10,0,0.0,330.2,4,0,0.0,284.09
August,11,4:00,2,0,0.0,267.0,3,0,0.0,301.25,10,0,0.0,317.97,4,0,0.0,278.82
August,11,4:30,2,0,0.0,202.04,3,0,0.0,267.73,10,0,0.0,303.56,4,0,0.0,251.44
August,11,5:00,2,0,0.0,215.76,3,0,6.4e-05,267.98,11,0,0.0,311.63,4,0,0.0,260.76
August,11,5:30,1,0,0.0,230.4,3,0,0.008464,238.87,15,0,0.0,280.09,5,0,0.0,276.54
August,11,6:00,2,0,0.0,242.9,4,1,0.13474,245.01,26,0,0.0,269.75,11,0,0.0,251.81
August,11,6:30,4,0,0.0,232.67,9,2,0.189811,314.24,44,0,0.0,284.69,20,0,0.0,248.35
August,11,7:00,8,0,0.0,248.81,26,1,0.02286,298.99,80,0,0.0,271.02,36,0,5e-06,265.81
August,11,7:30,17,0,8e-06,300.35,45,0,0.001187,287.53,138,0,2e-06,275.62,63,0,0.000447,272.47
August,11,8:00,45,0,0.000528,311.53,85,1,0.006503,295.29,256,0,0.000141,295.95,114,1,0.005291,274.88
August,11,8:30,85,1,0.00666,322.0,135,2,0.011455,309.36,396,1,0.002088,312.09,178,2,0.010295,285.99
August,11,9:00,131,3,0.022032,322.3,204,1,0.004337,321.12,564,4,0.00636,327.8,271,4,0.015264,296.8
August,11,9:30,169,5,0.027906,330.87,266,2,0.006736,330.44,720,8,0.011033,341.39,341,11,0.032565,308.98
August,11,10:00,202,2,0.007632,336.24,332,6,0.0171,336.98,860,13,0.015622,345.99,407,12,0.029502,317.68
August,11,10:30,229,0,0.000313,333.01,373,11,0.028392,347.05,968,13,0.013141,353.9,459,18,0.038656,321.39
August,11,11:00,240,0,0.000309,338.55,414,9,0.022013,354.89,1045,15,0.014763,362.06,497,13,0.026746,324.43
August,11,11:30,246,2,0.006406,342.86,442,10,0.023525,358.73,1075,25,0.023466,365.93,526,13,0.025071,326.72
August,11,12:00,249,4,0.017725,337.37,477,9,0.018479,358.07,1098,26,0.023396,365.06,552,16,0.028233,330.96
August,11,12:30,253,2,0.009542,327.69,496,11,0.021859,361.6,1099,20,0.018353,366.63,559,17,0.030984,333.9
August,11,13:00,250,2,0.009598,330.52,517,11,0.02052,361.1,1092,17,0.015492,370.12,556,14,0.025697,335.18
August,11,13:30,249,1,0.003665,340.87,532,13,0.023554,354.78,1090,22,0.019893,374.73,564,11,0.020015,329.93
August,11,14:00,254,2,0.006584,342.02,539,9,0.017001,354.86,1106,22,0.019922,376.3,577,10,0.017328,328.36
August,11,14:30,260,6,0.021894,343.74,542,7,0.013127,357.92,1113,22,0.019915,376.21,587,10,0.017133,334.12
August,11,15:00,261,7,0.027449,343.44,544,6,0.010404,358.98,1113,13,0.011327,375.3,588,8,0.014195,335.78
August,11,15:30,263,7,0.028321,346.54,545,4,0.007447,359.03,1111,6,0.005305,376.37,581,10,0.016751,338.29
August,11,16:00,258,2,0.008968,346.18,548,4,0.006472,363.24,1106,6,0.005318,374.19,581,7,0.01267,343.13
August,11,16:30,250,1,0.003472,342.4,536,4,0.007747,366.86,1081,6,0.005477,374.82,569,8,0.014834,346.82
August,11,17:00,227,2,0.009347,344.77,512,4,0.00711,365.8,1021,5,0.005267,374.72,546,7,0.013094,346.38
August,11,17:30,204,1,0.003744,339.13,484,4,0.007481,368.74,949,8,0.008904,374.27,511,6,0.012166,338.72
August,11,18:00,170,0,0.00021,337.15,432,5,0.01172,367.98,872,9,0.010496,374.36,461,4,0.009189,340.68
August,11,18:30,145,0,2e-06,346.7,399,7,0.016874,366.35,766,7,0.009091,378.28,404,4,0.0099,340.64
August,11,19:00,102,0,2e-06,346.79,357,5,0.01483,364.47,677,10,0.014367,381.8,368,8,0.021364,334.36
August,11,19:30,78,0,0.000403,345.59,331,6,0.017258,355.14,609,10,0.016346,380.06,340,13,0.039586,335.87
August,11,20:00,59,1,0.01275,342.79,294,8,0.028345,351.35,529,10,0.019515,377.18,297,12,0.042046,332.06
August,11,20:30,47,4,0.079505,347.39,243,5,0.022096,347.78,447,5,0.010552,370.88,254,7,0.027267,331.16
August,11,21:00,37,6,0.157458,343.12,198,4,0.018332,342.57,374,1,0.002067,365.12,211,6,0.026208,331.68
August,11,21:30,29,2,0.071498,329.06,163,1,0.006488,346.27,314,0,9.8e-05,357.56,176,3,0.015178,338.78
August,11,22:00,22,3,0.140503,331.39,128,0,0.000376,341.68,249,0,1e-06,351.84,143,0,0.003462,334.16
August,11,22:30,16,8,0.523394,340.43,99,0,3e-06,331.98,193,0,0.0,343.9,119,0,0.003219,336.52
August,11,23:00,13,3,0.225511,333.88,75,0,0.0,313.52,149,0,0.0,342.79,94,1,0.010679,341.25
August,11,23:30,10,0,0.013696,337.52,60,0,0.0,303.72,118,0,0.0,354.62,74,0,0.005133,329.78
August,12,0:00,4,0,0.0,369.56,30,0,0.0,311.65,73,0,0.0,345.2,45,0,0.0,322.13
August,12,0:30,4,0,0.0,307.32,22,0,0.0,316.93,55,0,0.0,343.7,34,0,0.0,347.65
August,12,1:00,3,0,0.0,292.39,11,0,0.0,329.54,40,0,0.0,335.81,25,0,0.0,368.79
August,12,1:30,2,0,0.0,281.32,6,0,0.0,334.57,29,0,0.0,307.52,19,0,0.0,353.4
August,12,2:00,2,0,0.0,313.5,4,0,0.0,343.58,22,0,0.0,295.35,13,0,0.0,324.77
August,12,2:30,1,0,0.0,253.55,3,0,0.0,368.86,18,0,0.0,287.61,9,0,0.0,317.7
August,12,3:00,1,0,0.0,249.47,3,0,0.0,320.97,14,0,0.0,291.53,4,0,0.0,325.08
August,12,3:30,1,0,0.0,258.16,2,0,0.0,251.21,13,0,0.0,304.41,1,0,0.0,289.66
August,12,4:00,1,0,0.0,256.59,2,0,0.0,223.76,11,0,0.0,305.73,1,0,0.0,222.21
August,12,4:30,1,0,0.0,275.49,2,0,0.0,216.14,12,0,0.0,288.07,1,0,0.0,196.22
August,12,5:00,2,0,0.0,239.86,2,0,0.00019,222.81,13,0,0.0,291.54,1,0,0.0,216.54
August,12,5:30,2,0,0.0,219.13,3,0,0.023718,286.93,18,0,0.0,291.13,3,0,0.0,262.59
August,12,6:00,2,0,0.0,243.99,4,1,0.302842,293.38,30,0,0.0,263.13,12,0,0.0,241.17
August,12,6:30,4,0,0.0,217.31,9,4,0.4246,299.84,50,0,0.0,252.24,23,0,0.0,245.26
August,12,7:00,8,0,3e-05,249.69,24,1,0.05592,283.82,89,0,0.0,265.24,42,0,0.0,273.19
August,12,7:30,16,0,0.002387,287.26,42,0,0.002129,285.71,149,0,0.0,277.8,71,0,0.0,283.11
August,12,8:00,42,1,0.020499,286.98,80,1,0.007307,294.2,258,0,1e-06,297.35,120,0,1e-06,284.99
August,12,8:30,73,3,0.040532,304.18,125,2,0.012891,309.9,384,0,0.000134,312.58,179,0,0.00011,289.65
August,12,9:00,109,3,0.028389,321.36,183,1,0.003182,317.06,543,1,0.002119,322.93,257,0,0.001769,297.35
August,12,9:30,141,2,0.014523,325.24,236,0,0.000574,326.23,684,4,0.006411,330.68,318,2,0.006663,308.35
August,12,10:00,164,1,0.003334,325.78,288,2,0.008061,332.12,802,8,0.010139,335.92,377,6,0.015183,316.77
August,12,10:30,183,1,0.002832,326.4,321,7,0.021274,339.88,894,14,0.015301,342.83,419,11,0.025673,321.61
August,12,11:00,193,1,0.007181,329.82,359,6,0.017192,345.17,958,12,0.012335,347.44,455,9,0.020883,328.89
August,12,11:30,202,1,0.004319,330.69,382,9,0.024726,347.93,987,12,0.012004,349.05,482,8,0.017008,329.21
August,12,12:00,206,2,0.00868,330.61,407,6,0.015068,354.17,994,19,0.019567,351.47,500,8,0.015473,329.94
August,12,12:30,208,3,0.012618,326.29,421,5,0.01161,357.55,999,23,0.022514,355.09,507,10,0.020573,330.21
August,12,13:00,208,1,0.004042,330.16,438,4,0.008112,357.63,1000,12,0.011797,356.3,507,10,0.019433,330.99
August,12,13:30,208,0,0.000186,335.5,448,7,0.016014,353.44,1000,8,0.008393,359.02,504,9,0.018184,333.01
August,12,14:00,212,0,1e-06,334.51,466,7,0.014885,352.04,1012,9,0.008776,361.59,519,8,0.015934,331.87
August,12,14:30,214,0,0.0,338.41,474,4,0.008388,354.4,1015,10,0.010028,365.06,519,6,0.010877,330.96
August,12,15:00,213,0,0.0,341.35,472,3,0.007273,352.01,1009,7,0.007394,364.25,516,4,0.008021,332.74
August,12,15:30,214,0,0.0,336.21,467,4,0.009383,351.58,999,5,0.00544,364.74,521,4,0.007753,333.07
August,12,16:00,215,0,0.0,339.02,463,5,0.011015,358.12,991,5,0.004999,363.94,524,4,0.007063,336.62
August,12,16:30,206,0,0.0,339.31,447,5,0.01035,360.53,968,5,0.005185,361.74,507,4,0.008158,337.76
August,12,17:00,184,0,0.0,335.8,425,5,0.01182,362.57,917,7,0.00731,363.9,473,3,0.006339,335.34
August,12,17:30,160,0,0.0,332.44,410,5,0.012512,361.93,863,9,0.010991,362.65,448,2,0.004603,337.35
August,12,18:00,142,0,0.0,332.43,383,6,0.014522,357.24,798,11,0.013734,360.46,415,3,0.006105,341.39
August,12,18:30,121,0,2e-06,336.61,344,4,0.01203,353.89,700,7,0.009445,359.54,367,2,0.004518,339.22
August,12,19:00,85,0,0.000458,346.01,306,5,0.014838,350.76,625,4,0.007136,358.8,333,3,0.007929,335.36
August,12,19:30,63,1,0.013798,340.84,280,5,0.017912,349.7,553,4,0.007949,357.26,302,5,0.017718,338.01
August,12,20:00,48,3,0.067106,343.31,242,9,0.035259,343.93,474,5,0.010397,358.36,267,5,0.01794,334.9
August,12,20:30,41,4,0.093576,344.18,208,7,0.034502,338.09,415,3,0.007618,356.07,231,3,0.011114,329.71
August,12,21:00,31,2,0.077026,334.77,170,3,0.017994,335.64,350,1,0.002146,354.68,190,1,0.004943,335.94
August,12,21:30,23,1,0.027198,314.67,142,1,0.004066,337.08,290,0,0.00104,353.38,165,0,0.001099,343.89
August,12,22:00,18,2,0.093699,301.35,113,0,0.000212,339.81,239,1,0.004071,348.43,134,0,0.001189,344.39
August,12,22:30,12,5,0.410328,298.38,89,0,2e-06,333.0,190,1,0.005119,342.1,109,0,0.00386,339.08
August,12,23:00,10,3,0.30514,320.0,68,0,0.0,321.11,144,0,0.001866,338.14,85,0,0.00178,340.04
August,12,23:30,7,1,0.078091,316.08,52,0,0.0,301.95,113,0,0.000108,337.47,70,0,0.000101,342.0
August,13,0:00,4,0,0.0,270.92,32,0,0.0,318.26,73,0,0.0,352.54,40,0,0.0,335.05
August,13,0:30,3,0,0.0,275.37,23,0,0.0,313.59,55,0,0.0,348.52,31,0,0.0,348.73
August,13,1:00,2,0,0.0,306.47,11,0,0.0,305.07,38,0,0.0,353.46,23,0,0.0,342.01
August,13,1:30,2,0,0.0,309.98,6,0,0.0,315.93,28,0,0.0,348.0,17,0,0.0,341.27
August,13,2:00,2,0,0.0,311.8,4,0,0.0,340.19,20,0,0.0,322.51,11,0,0.0,358.53
August,13,2:30,2,0,0.0,315.84,4,0,0.0,352.33,17,0,0.0,309.88,8,0,0.0,374.88
August,13,3:00,2,0,0.0,305.61,3,0,0.0,359.01,13,0,0.0,319.01,3,0,0.0,373.95
August,13,3:30,1,0,0.0,253.39,3,0,0.0,308.37,12,0,0.0,348.35,1,0,0.0,337.75
August,13,4:00,1,0,0.0,223.95,3,0,0.0,294.35,12,0,0.0,350.18,1,0,0.0,366.45
August,13,4:30,1,0,0.0,237.87,3,0,0.0,285.65,12,0,0.0,330.03,1,0,0.0,398.32
August,13,5:00,2,0,0.0,268.48,3,0,0.000111,304.68,14,0,0.0,302.16,1,0,7.9e-05,349.42
August,13,5:30,2,0,0.0,279.12,3,0,0.015459,328.98,19,0,0.0,273.89,3,0,0.004363,271.69
August,13,6:00,2,0,5.6e-05,260.95,5,1,0.213863,325.51,30,0,0.0,264.54,12,0,0.023221,257.5
August,13,6:30,4,0,0.005798,272.73,8,3,0.330749,279.56,51,0,0.0,264.78,23,1,0.034087,271.82
August,13,7:00,8,1,0.059544,304.18,24,2,0.095662,258.11,94,0,2e-06,279.79,42,0,0.006823,261.03
August,13,7:30,18,2,0.108901,321.82,43,4,0.085884,292.55,157,0,0.000238,289.15,73,0,0.000183,277.73
August,13,8:00,45,5,0.102643,313.03,80,2,0.026449,306.31,268,1,0.003215,301.27,122,0,5e-05,298.22
August,13,8:30,78,9,0.119706,338.01,124,2,0.018692,313.7,392,4,0.009657,316.44,180,0,0.000851,301.9
August,13,9:00,115,8,0.071764,337.48,183,1,0.006412,320.54,553,7,0.013227,327.79,257,1,0.003812,300.13
August,13,9:30,142,6,0.039236,338.6,235,3,0.010944,326.83,692,9,0.013121,333.55,311,3,0.010302,311.39
August,13,10:00,166,3,0.016593,336.17,280,9,0.033752,333.87,798,9,0.011831,336.69,362,9,0.02356,319.54
August,13,10:30,186,1,0.003178,335.82,310,16,0.050652,345.72,890,16,0.018434,346.14,396,14,0.035443,328.18
August,13,11:00,198,0,0.000409,336.19,346,8,0.023291,352.44,943,12,0.012967,352.32,431,8,0.017951,331.43
August,13,11:30,206,1,0.005909,334.7,374,8,0.022274,354.33,968,7,0.00765,355.43,450,6,0.012627,333.03
August,13,12:00,207,4,0.019027,345.17,400,4,0.011073,355.51,980,13,0.012766,355.41,460,5,0.011381,332.59
August,13,12:30,207,3,0.014318,343.57,411,5,0.012828,355.63,988,22,0.022734,358.19,469,6,0.012047,331.49
August,13,13:00,209,1,0.003319,341.83,420,6,0.013242,348.63,987,12,0.012296,357.21,473,5,0.010923,335.2
August,13,13:30,208,0,0.000146,340.28,428,5,0.012815,350.61,985,8,0.008076,356.71,480,3,0.006841,332.36
August,13,14:00,209,0,2e-06,341.15,438,4,0.009125,354.46,986,8,0.008506,358.7,491,2,0.004936,333.4
August,13,14:30,210,0,0.000106,345.38,442,5,0.012159,358.99,990,10,0.009663,361.09,489,3,0.007159,342.56
August,13,15:00,210,0,0.002263,344.11,442,4,0.008816,356.63,980,8,0.008372,364.75,486,4,0.00725,347.39
August,13,15:30,209,1,0.006301,348.39,443,4,0.008561,355.52,973,9,0.009368,369.67,483,5,0.010594,345.34
August,13,16:00,206,0,0.002306,353.38,439,4,0.008003,354.84,960,6,0.005879,369.18,476,6,0.012282,343.0
August,13,16:30,197,0,0.000113,350.99,424,2,0.005153,356.79,924,5,0.005012,366.93,465,4,0.00899,341.79
August,13,17:00,180,0,1e-06,347.97,404,1,0.002759,358.28,875,7,0.008168,364.87,449,5,0.010773,337.78
August,13,17:30,160,0,0.0,339.98,390,3,0.008201,356.74,819,9,0.011499,366.22,414,5,0.011088,340.67
August,13,18:00,140,0,0.0,341.42,357,5,0.015254,354.42,742,8,0.010362,371.95,374,4,0.010651,336.42
August,13,18:30,119,0,0.0,360.35,318,3,0.008856,354.48,666,6,0.008814,372.07,336,4,0.012473,338.81
August,13,19:00,82,0,0.0,359.67,288,4,0.013133,355.46,597,6,0.009853,363.79,310,6,0.018201,340.51
August,13,19:30,61,0,2e-06,345.94,262,5,0.018646,357.12,524,6,0.010669,357.85,279,6,0.022518,347.64
August,13,20:00,47,0,0.000471,327.73,230,5,0.021603,354.46,453,4,0.008572,358.93,250,6,0.025101,343.99
August,13,20:30,40,0,0.011988,320.81,198,2,0.011371,347.65,390,3,0.008377,360.81,215,5,0.023799,335.0
August,13,21:00,31,1,0.042248,323.31,162,2,0.013481,344.98,329,1,0.002988,360.43,179,7,0.041338,337.55
August,13,21:30,24,0,0.020232,321.57,135,1,0.005658,343.03,273,0,0.000165,356.24,155,4,0.02878,337.22
August,13,22:00,18,0,0.016099,317.93,108,0,0.00033,325.28,222,0,1e-06,350.51,124,1,0.007341,335.98
August,13,22:30,13,1,0.057593,313.02,85,0,3e-06,321.78,175,0,0.0,335.62,102,0,0.000375,334.15
August,13,23:00,11,0,0.024542,322.72,65,0,0.0,316.97,136,0,0.0,335.02,79,0,3e-06,327.34
August,13,23:30,9,0,0.001446,294.6,52,0,0.0,315.76,111,0,0.0,335.62,65,0,0.0,318.79
August,14,0:00,5,0,0.0,334.1,31,0,0.0,306.69,72,0,0.0,336.28,42,0,0.0,351.23
August,14,0:30,4,0,0.0,338.12,22,0,0.0,294.84,57,0,0.0,331.46,31,0,0.0,358.78
August,14,1:00,3,0,0.0,325.91,11,0,0.0,290.6,42,0,0.0,332.47,23,0,0.0,358.23
August,14,1:30,2,0,0.0,321.29,7,0,0.0,322.5,30,0,0.0,321.5,18,0,0.0,337.91
August,14,2:00,2,0,0.0,280.39,5,0,0.0,375.11,21,0,0.0,263.93,14,0,0.0,317.76
August,14,2:30,1,0,0.0,294.63,4,0,0.0,379.45,17,0,0.0,228.32,9,0,0.0,302.69
August,14,3:00,2,0,0.0,332.71,3,0,0.0,330.22,13,0,0.0,287.62,3,0,0.0,318.69
August,14,3:30,2,0,0.0,303.96,3,0,0.0,354.8,13,0,0.0,323.36,1,0,0.0,363.5
August,14,4:00,2,0,0.0,279.85,3,0,0.0,342.67,12,0,0.0,297.58,1,0,0.0,343.82
August,14,4:30,1,0,0.0,294.85,2,0,0.0,304.82,12,0,0.0,277.72,1,0,0.0,290.9
August,14,5:00,2,0,0.000276,252.76,3,0,0.000142,268.72,15,0,1.1e-05,266.69,1,0,0.000163,291.37
August,14,5:30,2,0,0.033673,270.19,3,0,0.018164,265.52,21,0,0.001257,274.71,3,0,0.010075,378.88
August,14,6:00,3,2,0.504996,273.26,5,1,0.274446,271.3,33,1,0.016868,274.66,12,1,0.0545,298.42
August,14,6:30,5,5,1.0,293.58,8,4,0.421177,339.06,56,2,0.028146,269.12,23,2,0.081553,272.37
August,14,7:00,9,6,0.613518,317.99,23,2,0.088705,310.1,97,1,0.012378,270.13,40,1,0.016493,278.69
August,14,7:30,18,3,0.191783,306.72,41,2,0.054166,300.81,157,2,0.011594,279.94,71,0,0.00044,269.81
August,14,8:00,45,2,0.036024,304.95,77,1,0.019078,313.54,266,1,0.004251,302.81,124,0,0.000233,279.51
August,14,8:30,78,2,0.028136,322.21,119,2,0.016769,322.09,389,2,0.00517,313.51,184,1,0.003655,297.48
August,14,9:00,112,1,0.007161,330.37,179,1,0.008013,322.48,538,4,0.006676,322.76,249,3,0.012748,306.31
August,14,9:30,141,1,0.00421,327.05,223,2,0.00954,328.3,675,6,0.008893,331.17,302,6,0.019638,314.91
August,14,10:00,166,2,0.012935,322.55,270,2,0.007522,334.57,789,10,0.012072,340.72,354,7,0.021123,321.66
August,14,10:30,192,2,0.012824,326.98,308,5,0.015854,346.02,874,15,0.017112,349.59,394,10,0.02427,324.76
August,14,11:00,205,1,0.003535,328.71,334,8,0.025177,351.27,928,16,0.01754,353.6,427,6,0.013012,330.81
August,14,11:30,213,0,0.000155,331.05,366,13,0.03577,348.18,954,15,0.015639,355.96,440,3,0.007265,333.48
August,14,12:00,216,0,1e-06,330.72,390,10,0.02668,351.1,959,13,0.013164,357.43,452,4,0.009084,329.76
August,14,12:30,217,0,0.0,325.79,397,10,0.025308,356.63,965,19,0.019899,359.52,458,7,0.015601,328.41
August,14,13:00,214,0,0.0,331.27,404,10,0.025534,352.4,958,18,0.019156,360.46,460,9,0.020311,331.94
August,14,13:30,216,0,1e-06,337.9,417,15,0.035728,349.34,955,11,0.011204,358.07,467,9,0.019979,331.08
August,14,14:00,219,0,0.000191,339.86,434,10,0.023018,352.83,962,16,0.016418,360.61,481,12,0.024809,333.73
August,14,14:30,220,1,0.004357,342.8,438,8,0.017835,356.01,968,32,0.032612,364.01,484,9,0.019592,339.58
August,14,15:00,220,4,0.01853,346.35,431,6,0.013519,359.34,962,14,0.014962,363.58,478,6,0.01352,343.98
August,14,15:30,218,6,0.028002,346.54,429,6,0.013241,360.35,963,6,0.006052,364.23,475,5,0.011452,341.5
August,14,16:00,217,4,0.017656,344.68,424,5,0.01062,357.94,946,6,0.006715,365.89,476,3,0.007308,339.05
August,14,16:30,210,1,0.004191,342.08,412,4,0.008724,355.45,910,7,0.007814,367.83,458,2,0.00503,342.96
August,14,17:00,189,0,0.002255,341.53,393,2,0.004587,357.54,861,6,0.007296,365.46,432,3,0.006321,342.61
August,14,17:30,164,1,0.006605,341.35,376,3,0.008866,357.88,808,8,0.010469,363.51,402,2,0.00602,340.52
August,14,18:00,143,0,0.002729,341.08,351,5,0.01439,356.05,727,8,0.010939,366.24,364,2,0.005009,343.98
August,14,18:30,122,0,0.000149,339.2,319,4,0.014011,355.96,653,8,0.011555,368.67,329,4,0.01089,339.03
August,14,19:00,85,0,3e-06,340.02,288,4,0.015309,352.35,579,14,0.02404,367.2,302,8,0.026402,335.35
August,14,19:30,64,0,0.00041,328.17,257,4,0.016159,356.57,519,22,0.043201,371.45,273,12,0.045153,335.69
August,14,20:00,49,1,0.011321,332.2,222,4,0.016079,360.23,452,15,0.034089,366.87,246,10,0.039298,329.76
August,14,20:30,41,2,0.03798,338.48,193,1,0.005343,349.64,391,9,0.023667,361.34,212,5,0.025111,332.21
August,14,21:00,31,1,0.018081,320.58,160,0,0.000503,347.9,325,2,0.007646,360.42,174,5,0.025952,333.46
August,14,21:30,23,0,0.002679,321.8,130,1,0.005517,344.73,268,0,0.000416,359.2,153,2,0.01448,332.07
August,14,22:00,18,1,0.042148,312.33,105,2,0.018972,335.61,220,0,3e-06,345.5,123,2,0.019921,338.07
August,14,22:30,13,2,0.160139,312.95,82,1,0.008717,327.21,171,0,0.0,339.51,99,1,0.011194,326.67
August,14,23:00,11,1,0.071237,327.64,62,0,0.000536,326.59,133,0,0.0,340.31,77,0,0.001838,326.86
August,14,23:30,9,0,0.004218,348.86,48,0,4e-06,316.87,107,0,0.0,337.24,63,0,8.1e-05,336.88
August,15,0:00,5,0,0.0,409.76,28,0,0.0,317.03,72,0,0.0,359.34,40,0,0.0,338.34
August,15,0:30,4,0,0.0,362.93,21,0,0.0,332.01,54,0,0.0,339.65,30,0,0.0,333.13
August,15,1:00,3,0,0.0,308.54,11,0,0.0,358.48,40,0,0.0,333.41,22,0,0.0,346.23
August,15,1:30,2,0,0.0,248.56,6,0,0.0,300.19,29,0,0.0,325.35,16,0,0.0,322.78
August,15,2:00,2,0,0.0,254.98,5,0,0.0,318.58,20,0,0.0,325.52,12,0,0.0,333.2
August,15,2:30,1,0,0.0,271.11,3,0,0.0,341.8,17,0,0.0,343.41,8,0,0.0,342.46
August,15,3:00,1,0,0.0,212.65,3,0,0.0,377.03,14,0,0.0,364.7,3,0,0.0,346.88
August,15,3:30,1,0,0.0,199.24,3,0,0.0,371.64,13,0,0.0,371.31,1,0,0.0,295.36
August,15,4:00,1,0,0.0,236.53,3,0,0.0,303.1,13,0,0.0,332.76,1,0,0.0,326.63
August,15,4:30,1,0,0.0,256.14,3,0,1e-05,247.24,14,0,0.0,327.21,1,0,0.0,333.79
August,15,5:00,1,0,0.000197,257.98,3,0,0.001935,260.92,17,0,7e-06,321.6,1,0,0.000147,323.2
August,15,5:30,2,0,0.025876,244.23,3,0,0.057001,286.83,21,0,0.000959,313.61,3,0,0.008074,277.93
August,15,6:00,2,1,0.452985,244.52,5,2,0.435004,301.41,32,0,0.01302,289.98,11,0,0.042436,260.63
August,15,6:30,4,4,1.0,291.84,9,5,0.559806,319.31,54,1,0.02233,275.87,24,1,0.056704,268.82
August,15,7:00,8,5,0.580401,310.18,26,2,0.095476,286.39,92,1,0.011127,274.61,44,1,0.014772,275.29
August,15,7:30,16,3,0.162534,310.79,44,2,0.047284,282.24,156,2,0.011534,276.18,74,1,0.009426,286.6
August,15,8:00,39,1,0.013578,301.15,83,1,0.016524,292.93,266,1,0.0035,291.45,127,1,0.009165,287.89
August,15,8:30,71,0,0.000319,308.52,119,2,0.021017,312.82,391,0,0.001094,309.99,183,1,0.007985,292.59
August,15,9:00,105,0,2e-06,318.83,173,3,0.018501,330.79,549,2,0.003606,317.17,254,2,0.009681,303.2
August,15,9:30,131,0,9.6e-05,326.67,216,3,0.012294,337.59,688,5,0.007583,321.25,315,5,0.014477,312.14
August,15,10:00,150,0,0.001797,334.06,266,2,0.008981,343.4,794,9,0.010891,332.09,369,6,0.015372,314.6
August,15,10:30,176,1,0.004247,336.49,302,5,0.016992,344.46,880,14,0.015459,340.93,405,8,0.018543,325.51
August,15,11:00,188,0,0.001611,336.58,332,9,0.027759,348.88,932,11,0.01136,347.72,436,7,0.015428,330.69
August,15,11:30,196,1,0.003677,334.59,363,14,0.037439,356.99,964,13,0.013356,349.38,457,6,0.012448,329.45
August,15,12:00,202,2,0.009822,332.92,390,11,0.027851,359.7,976,19,0.019222,349.38,467,5,0.010916,329.49
August,15,12:30,202,1,0.004847,341.5,400,12,0.028795,361.76,978,17,0.017765,352.87,476,4,0.009082,337.84
August,15,13:00,203,1,0.003849,347.62,410,11,0.027705,354.32,975,11,0.010919,359.78,481,4,0.008883,341.06
August,15,13:30,205,0,0.001415,344.98,420,12,0.029644,352.41,973,10,0.01033,360.41,490,6,0.012415,338.98
